,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
4156,2,male,33.8,1,1,9.31,S,3,0,0
4167,2,male,16.7,0,0,5.15,S,1,1,0
4197,2,female,40.0,2,0,74.9,S,3,0,0
4201,2,male,27.9,5,0,0.26,S,6,0,0
4204,2,female,51.7,1,4,4.77,Q,6,0,0
4208,2,male,39.4,5,3,8.53,C,9,0,0
4213,2,female,29.4,2,4,14.62,S,7,0,0
4217,2,male,0.0,2,1,16.23,S,4,0,0
4224,2,female,45.8,5,3,5.05,S,9,0,0
4232,2,male,30.2,5,1,37.52,S,7,0,0
4251,2,female,8.9,1,0,24.96,S,2,0,0
4252,2,male,3.1,5,0,15.69,S,6,0,0
4260,2,male,42.9,4,4,89.62,S,9,0,0
4274,2,male,23.8,3,3,14.73,C,7,0,0
4275,2,male,14.3,5,0,17.39,C,6,0,0
4279,2,male,47.0,4,4,39.8,Q,9,0,0
4280,2,male,16.1,4,4,3.45,C,9,0,0
4298,2,male,56.8,2,3,43.81,S,6,0,0
4303,2,female,41.4,5,0,16.66,S,6,0,0
4306,2,male,22.7,0,1,42.28,S,2,0,0
4358,2,male,37.0,0,1,1.35,S,2,0,0
4364,2,female,39.6,5,4,43.89,S,10,0,0
4369,2,female,37.3,3,3,130.26,S,7,0,0
4372,2,male,33.8,4,3,74.81,S,8,0,0
4378,2,male,28.6,4,4,5.77,S,9,0,0
4388,2,male,13.7,3,0,13.32,C,4,0,0
4389,2,female,38.0,5,0,15.17,S,6,0,0
4398,2,male,29.5,1,0,87.81,S,2,0,0
4399,2,male,44.5,0,2,15.41,S,3,0,0
4407,2,female,22.5,0,4,69.61,C,5,0,0
4409,2,male,31.0,5,4,38.79,Q,10,0,0
4415,2,male,21.3,4,4,1.64,S,9,0,0
4416,2,male,41.7,5,2,3.34,C,8,0,0
4427,2,female,9.5,0,1,58.05,S,2,0,0
4428,2,female,47.7,5,2,37.24,S,8,0,0
4432,2,female,55.8,5,2,96.18,S,8,0,0
4436,2,male,8.5,1,1,39.23,C,3,0,0
4450,2,female,45.6,5,4,40.06,S,10,0,0
4455,2,female,2.3,5,0,20.62,S,6,0,0
4458,2,female,12.4,0,0,58.37,S,1,1,0
4460,2,male,47.7,2,2,13.42,Q,5,0,0
4465,2,female,31.7,2,1,59.63,S,4,0,0
4467,2,female,35.9,0,1,6.47,S,2,0,0
4473,2,male,36.7,5,2,12.74,S,8,0,0
4478,2,male,47.3,1,1,54.79,S,3,0,0
4480,2,male,31.1,0,1,10.25,C,2,0,0
4495,2,female,7.0,2,3,6.75,S,6,0,0
4498,2,female,52.2,5,3,57.1,S,9,0,0
4501,2,male,28.4,4,4,38.02,S,9,0,0
4503,2,male,32.9,3,0,10.11,S,4,0,0
4504,2,female,58.3,2,4,32.3,S,7,0,0
4511,2,male,36.4,2,0,35.13,C,3,0,0
4523,2,male,24.8,5,0,57.28,C,6,0,0
4532,2,male,1.8,4,4,17.39,S,9,0,0
4538,2,male,29.7,4,1,32.91,S,6,0,0
4564,2,male,10.0,5,1,46.62,S,7,0,0
4566,2,male,59.1,5,4,22.19,S,10,0,0
4594,2,male,32.1,5,4,72.43,S,10,0,0
4597,2,female,28.3,4,4,26.67,S,9,0,0
4607,2,female,21.0,0,4,24.95,S,5,0,0
4613,2,male,19.0,3,0,122.91,Q,4,0,0
4622,2,female,66.9,1,0,19.57,C,2,0,0
4630,2,male,32.7,0,1,115.85,S,2,0,0
4634,2,female,22.4,1,4,62.81,S,6,0,0
4650,2,male,26.3,1,2,28.77,C,4,0,0
4681,2,male,30.4,3,3,29.67,S,7,0,0
4687,2,male,41.9,4,1,22.05,S,6,0,0
4693,2,female,29.0,4,2,53.3,C,7,0,0
4698,2,female,26.0,5,2,21.3,C,8,0,0
4705,2,female,8.6,0,2,27.1,S,3,0,0
4710,2,female,37.1,2,0,25.04,S,3,0,0
4714,2,male,36.3,2,0,6.55,C,3,0,0
4721,2,male,28.9,4,0,20.4,S,5,0,0
4723,2,male,14.2,3,0,74.89,C,4,0,0
4724,2,female,25.8,0,4,11.86,S,5,0,0
4734,2,male,31.6,5,0,31.34,C,6,0,0
4741,2,female,42.8,5,1,6.18,S,7,0,0
4763,2,male,27.8,5,2,63.98,S,8,0,0
4764,2,male,12.3,2,2,11.58,S,5,0,0
4769,2,female,43.0,2,2,55.46,S,5,0,0
4776,2,male,45.2,4,4,106.99,S,9,0,0
4778,2,male,12.2,2,3,83.05,S,6,0,0
4782,2,male,0.0,1,2,5.59,S,4,0,0
4813,2,female,22.3,4,3,13.71,S,8,0,0
4821,2,male,30.0,1,0,6.27,S,2,0,0
4827,2,male,30.9,0,3,7.08,C,4,0,0
4834,2,male,32.5,3,0,59.36,S,4,0,0
4837,2,female,46.7,2,1,1.85,Q,4,0,0
4849,2,female,0.0,4,0,9.64,S,5,0,0
4851,2,male,27.3,0,3,13.85,S,4,0,0
4866,2,male,22.9,1,0,15.96,C,2,0,0
4872,2,female,0.0,5,0,45.56,S,6,0,0
4873,2,female,19.0,4,0,19.53,C,5,0,0
4874,2,female,10.2,2,3,17.12,S,6,0,0
4896,2,male,45.6,0,4,2.62,S,5,0,0
4905,2,male,27.8,4,2,6.47,S,7,0,0
4913,2,female,21.1,0,1,63.43,S,2,0,0
4916,2,female,24.7,2,0,49.81,S,3,0,0
4927,2,male,22.3,1,0,32.94,S,2,0,0
4930,2,female,37.5,3,3,18.29,S,7,0,0
4935,2,male,34.2,3,4,12.33,S,8,0,0
4958,2,male,35.1,3,4,4.89,Q,8,0,0
4970,2,female,23.8,2,3,42.52,S,6,0,0
4977,2,male,25.8,5,4,91.89,S,10,0,0
4979,2,female,39.1,0,2,13.94,S,3,0,0
4984,2,male,31.6,0,4,2.2,S,5,0,0
4997,2,male,42.7,5,0,8.48,C,6,0,0
5010,2,male,31.4,2,4,5.94,S,7,0,0
5014,2,male,24.9,3,3,1.74,S,7,0,0
5021,2,female,11.0,1,0,29.53,C,2,0,0
5025,2,female,0.0,3,2,32.84,Q,6,0,0
5033,2,male,14.9,1,3,48.82,Q,5,0,0
5046,2,male,26.7,2,1,9.24,S,4,0,0
5053,2,male,9.3,0,4,32.2,S,5,0,0
5065,2,female,14.7,1,0,18.46,S,2,0,0
5066,2,female,20.6,0,0,3.68,S,1,1,0
5070,2,male,3.9,5,0,28.74,S,6,0,0
5077,2,male,36.0,2,2,1.24,C,5,0,0
5079,2,male,41.6,2,0,19.22,C,3,0,0
5093,2,male,42.8,3,1,71.37,S,5,0,0
5102,2,male,41.9,1,3,1.51,S,5,0,0
5103,2,male,49.4,4,2,28.98,S,7,0,0
5116,2,male,45.3,0,3,19.59,S,4,0,0
5119,2,male,19.3,4,1,62.24,S,6,0,0
5128,2,male,39.3,2,4,4.89,C,7,0,0
5130,2,female,24.4,1,2,0.72,C,4,0,0
5133,2,female,34.4,4,1,34.58,S,6,0,0
5136,2,female,32.2,5,4,7.44,S,10,0,0
5158,2,male,34.5,2,2,15.39,Q,5,0,0
5159,2,male,36.0,4,4,0.49,C,9,0,0
5164,2,male,39.8,5,4,34.54,C,10,0,0
5174,2,male,26.4,2,2,21.3,S,5,0,0
5178,2,male,9.6,0,1,39.62,C,2,0,0
5194,2,male,18.0,4,1,56.77,S,6,0,0
5205,2,male,29.1,3,1,42.85,S,5,0,0
5212,2,male,35.0,4,0,9.61,S,5,0,0
5215,2,female,40.3,5,2,34.53,S,8,0,0
5225,2,male,27.0,3,1,10.21,S,5,0,0
5231,2,male,17.0,3,4,62.88,C,8,0,0
5234,2,male,59.3,0,1,2.05,S,2,0,0
5239,2,female,32.7,0,0,8.24,S,1,1,0
5245,2,male,28.3,1,2,12.22,S,4,0,0
5249,2,male,33.1,0,0,41.93,S,1,1,0
5253,2,male,29.2,2,4,4.58,Q,7,0,0
5267,2,female,67.9,0,2,42.27,S,3,0,0
5269,2,male,47.0,2,2,4.15,S,5,0,0
5270,2,male,25.8,2,4,16.49,S,7,0,0
5275,2,male,31.6,4,2,112.62,C,7,0,0
5276,2,male,23.4,2,3,4.89,C,6,0,0
5277,2,female,2.9,5,3,2.81,S,9,0,0
5287,2,male,16.9,0,0,25.32,S,1,1,0
5288,2,male,18.6,3,2,34.15,S,6,0,0
5301,2,female,49.6,2,1,12.49,S,4,0,0
5306,2,female,34.2,5,3,2.1,S,9,0,0
5310,2,male,28.5,0,0,13.87,S,1,1,0
5311,2,male,16.4,5,4,21.85,S,10,0,0
5314,2,female,20.6,2,3,12.79,S,6,0,0
5322,2,male,15.0,2,3,42.56,S,6,0,0
5324,2,male,9.7,5,4,24.62,S,10,0,0
5325,2,male,30.6,4,1,117.9,Q,6,0,0
5333,2,female,30.2,2,2,18.67,C,5,0,0
5342,2,male,19.7,4,1,48.65,C,6,0,0
5346,2,male,43.8,5,3,34.84,C,9,0,0
5352,2,female,41.2,5,4,14.51,S,10,0,0
5359,2,male,16.0,1,4,10.71,S,6,0,0
5361,2,female,29.4,5,3,1.45,S,9,0,0
5362,2,male,30.1,4,2,2.23,S,7,0,0
5369,2,female,21.2,1,2,26.13,C,4,0,0
5371,2,female,23.4,3,4,6.98,Q,8,0,0
5374,2,male,14.3,3,3,59.4,S,7,0,0
5381,2,female,11.6,3,2,10.93,S,6,0,0
5382,2,male,23.7,2,0,17.88,S,3,0,0
5383,2,male,16.3,3,2,1.62,S,6,0,0
5390,2,female,25.8,3,4,164.16,S,8,0,0
5395,2,male,25.6,0,0,57.71,S,1,1,0
5397,2,female,29.6,0,2,58.59,C,3,0,0
5404,2,male,38.0,3,4,55.17,S,8,0,0
5409,2,male,2.3,1,1,77.77,S,3,0,0
5419,2,male,16.8,1,2,11.48,S,4,0,0
5420,2,female,23.3,1,0,8.9,S,2,0,0
5431,2,male,25.2,1,1,2.33,S,3,0,0
5436,2,male,17.5,5,3,43.64,S,9,0,0
5441,2,female,27.7,3,3,38.6,S,7,0,0
5442,2,female,15.0,5,0,69.73,C,6,0,0
5462,2,female,29.0,0,4,26.03,S,5,0,0
5474,2,female,8.8,1,3,4.43,S,5,0,0
5479,2,male,26.8,4,3,86.35,S,8,0,0
5486,2,male,24.0,3,1,22.08,S,5,0,0
5496,2,male,24.1,4,4,44.34,S,9,0,0
5500,2,male,59.7,3,1,9.68,C,5,0,0
5504,2,male,22.3,2,3,28.84,S,6,0,0
5509,2,male,1.6,4,4,38.54,S,9,0,0
5530,2,female,49.0,3,2,15.52,S,6,0,0
5534,2,male,47.4,4,2,4.99,C,7,0,0
5556,2,male,44.5,0,4,0.98,S,5,0,0
5586,2,female,23.1,2,1,149.22,S,4,0,0
5587,2,male,54.9,2,1,40.55,S,4,0,0
5596,2,male,29.6,0,4,77.12,C,5,0,0
5601,2,female,13.8,0,3,41.57,S,4,0,0
5604,2,male,18.2,1,3,83.81,S,5,0,0
5610,2,male,38.8,0,4,8.09,S,5,0,0
5614,2,female,17.0,5,4,12.25,S,10,0,0
5618,2,female,36.7,5,3,0.06,C,9,0,0
5624,2,male,27.6,2,2,5.06,S,5,0,0
5635,2,female,32.8,5,2,24.97,S,8,0,0
5640,2,female,26.4,5,0,0.95,S,6,0,0
5652,2,male,15.7,1,0,24.99,S,2,0,0
5663,2,male,13.4,0,4,28.57,S,5,0,0
5671,2,male,36.0,4,1,52.38,S,6,0,0
5673,2,female,19.0,0,4,2.86,S,5,0,0
5676,2,male,53.1,3,4,8.47,S,8,0,0
5680,2,female,12.2,2,3,13.19,S,6,0,0
5681,2,male,37.3,2,2,1.3,C,5,0,0
5684,2,female,2.5,5,4,18.16,S,10,0,0
5690,2,male,45.2,0,2,32.36,S,3,0,0
5695,2,male,26.1,5,3,8.06,C,9,0,0
5696,2,male,31.7,4,0,106.34,S,5,0,0
5701,2,male,20.7,5,0,82.82,S,6,0,0
5702,2,male,18.3,5,3,1.96,C,9,0,0
5707,2,male,12.3,0,2,19.86,C,3,0,0
5712,2,female,49.7,4,1,13.93,Q,6,0,0
5717,2,male,40.9,5,0,45.85,C,6,0,0
5721,2,female,51.2,3,0,0.57,S,4,0,0
5733,2,female,16.4,3,2,118.06,S,6,0,0
5738,2,male,30.6,4,4,57.7,S,9,0,0
5752,2,male,44.9,4,3,1.83,C,8,0,0
5813,2,female,26.7,4,1,3.04,S,6,0,0
5817,2,female,25.3,3,0,16.2,S,4,0,0
5825,2,female,8.6,5,3,4.17,S,9,0,0
5827,2,male,34.3,0,0,25.82,S,1,1,0
5835,2,male,36.1,0,3,10.09,C,4,0,0
5837,2,male,16.7,4,3,41.62,Q,8,0,0
5842,2,male,19.3,1,0,1.11,S,2,0,0
5850,2,male,34.0,2,3,9.86,C,6,0,0
5860,2,male,10.0,3,0,2.88,S,4,0,0
5861,2,male,45.3,0,2,24.23,C,3,0,0
5862,2,male,23.4,1,0,92.45,S,2,0,0
5875,2,male,30.4,5,4,118.77,S,10,0,0
5879,2,female,34.8,3,0,6.74,S,4,0,0
5880,2,male,26.3,5,2,31.45,Q,8,0,0
5889,2,male,57.9,1,0,15.49,S,2,0,0
5894,2,male,47.1,4,2,83.3,S,7,0,0
5895,2,male,37.3,5,4,27.48,S,10,0,0
5908,2,female,8.5,1,0,1.89,S,2,0,0
5945,2,male,17.7,3,1,2.62,C,5,0,0
5974,2,male,13.1,4,0,24.9,S,5,0,0
5978,2,female,33.0,3,3,9.18,S,7,0,0
5979,2,female,13.5,3,3,51.36,Q,7,0,0
5999,2,male,47.8,2,0,10.24,S,3,0,0
6020,2,male,20.9,5,3,2.07,S,9,0,0
6046,2,male,19.2,0,2,19.47,S,3,0,0
6060,2,male,23.4,2,0,6.69,Q,3,0,0
6062,2,female,14.0,4,0,175.34,S,5,0,0
6063,2,male,31.2,4,0,7.87,Q,5,0,0
6067,2,male,9.4,3,2,35.98,S,6,0,0
6068,2,male,6.3,3,0,9.43,S,4,0,0
6071,2,male,10.0,5,0,48.75,C,6,0,0
6074,2,male,43.7,5,0,6.74,S,6,0,0
6076,2,male,49.8,2,0,30.11,S,3,0,0
6079,2,male,35.8,3,2,11.52,Q,6,0,0
6082,2,male,30.8,3,4,1.08,C,8,0,0
6084,2,male,18.2,2,3,11.62,S,6,0,0
6102,2,female,49.6,5,1,12.28,S,7,0,0
6118,2,male,22.6,4,1,36.19,S,6,0,0
6120,2,male,35.9,5,1,50.98,S,7,0,0
6126,2,male,19.9,2,2,0.92,S,5,0,0
6132,2,male,18.6,2,4,27.29,C,7,0,0
6146,2,male,55.6,2,0,57.97,C,3,0,0
6165,2,male,8.2,0,1,13.03,S,2,0,0
6178,2,female,21.8,1,4,24.43,S,6,0,0
6179,2,male,23.8,2,3,12.58,S,6,0,0
6184,2,female,27.8,5,0,25.78,S,6,0,0
6188,2,female,6.9,1,4,15.67,C,6,0,0
6210,2,male,37.6,2,4,48.44,S,7,0,0
6224,2,male,49.8,5,1,37.9,S,7,0,0
6230,2,female,29.4,1,4,41.64,S,6,0,0
6241,2,female,20.0,4,3,25.14,S,8,0,0
6254,2,female,29.4,0,0,5.17,S,1,1,0
6256,2,male,23.0,2,4,23.29,S,7,0,0
6284,2,female,25.8,2,1,78.7,S,4,0,0
6287,2,male,41.9,5,1,93.64,S,7,0,0
6289,2,female,39.1,4,2,63.89,S,7,0,0
6291,2,female,38.6,0,1,58.38,S,2,0,0
6296,2,male,8.6,4,2,62.89,S,7,0,0
6297,2,female,22.0,0,2,5.8,Q,3,0,0
6299,2,male,50.7,4,2,22.33,S,7,0,0
6319,2,male,23.3,1,1,4.76,S,3,0,0
6321,2,female,45.0,1,4,80.62,C,6,0,0
6322,2,male,26.8,2,2,57.95,S,5,0,0
6330,2,male,53.7,0,0,10.33,S,1,1,0
6344,2,male,7.4,0,4,60.48,S,5,0,0
6357,2,female,30.6,1,1,18.17,S,3,0,0
6361,2,male,16.2,1,2,42.79,S,4,0,0
6362,2,female,28.9,0,2,22.94,C,3,0,0
6363,2,male,21.1,0,0,6.58,S,1,1,0
6365,2,female,45.5,2,3,50.58,C,6,0,0
6404,2,male,54.9,4,2,4.51,Q,7,0,0
6411,2,male,39.3,2,1,43.12,S,4,0,0
6415,2,male,30.1,0,4,7.51,S,5,0,0
6429,2,female,45.4,0,2,79.65,S,3,0,0
6433,2,female,30.5,5,4,1.09,S,10,0,0
6435,2,female,11.1,2,3,7.43,C,6,0,0
6438,2,male,17.0,4,2,46.88,S,7,0,0
6445,2,female,39.4,4,3,12.18,S,8,0,0
6449,2,male,24.6,4,2,28.52,C,7,0,0
6467,2,male,27.5,5,0,64.54,S,6,0,0
6476,2,male,0.7,2,0,95.4,S,3,0,0
6477,2,male,35.6,0,2,148.1,S,3,0,0
6479,2,male,31.0,0,0,38.61,C,1,1,0
6480,2,female,7.4,3,0,10.46,S,4,0,0
6496,2,male,24.1,1,1,21.15,C,3,0,0
6500,2,female,34.4,1,1,10.29,C,3,0,0
6530,2,male,25.3,0,2,0.39,S,3,0,0
6551,2,male,23.3,5,0,27.34,C,6,0,0
6553,2,male,8.8,4,1,6.57,S,6,0,0
6557,2,male,5.7,1,1,39.89,S,3,0,0
6562,2,male,36.5,5,2,17.39,S,8,0,0
6577,2,male,9.2,1,3,12.21,C,5,0,0
6609,2,female,48.0,2,2,40.3,S,5,0,0
6616,2,female,30.5,3,2,26.55,C,6,0,0
6661,2,female,47.5,4,3,16.42,S,8,0,0
6669,2,male,26.0,0,2,24.11,S,3,0,0
6674,2,female,31.8,5,2,2.97,S,8,0,0
6685,2,male,12.1,0,1,23.77,S,2,0,0
6689,2,female,29.8,1,0,123.31,C,2,0,0
6703,2,male,10.6,5,1,76.81,S,7,0,0
6707,2,male,31.5,4,1,38.27,S,6,0,0
6711,2,female,34.6,3,1,35.86,C,5,0,0
6716,2,female,28.1,2,0,23.78,S,3,0,0
6718,2,male,26.1,3,3,16.11,S,7,0,0
6721,2,male,27.8,2,3,1.23,S,6,0,0
6724,2,male,34.0,2,4,23.33,S,7,0,0
6741,2,female,9.5,3,4,2.75,S,8,0,0
6742,2,male,24.7,3,0,8.31,C,4,0,0
6744,2,female,24.5,3,1,0.49,Q,5,0,0
6747,2,female,5.2,0,0,8.57,S,1,1,0
6749,2,female,23.1,0,1,7.89,S,2,0,0
6754,2,male,35.7,1,2,129.34,S,4,0,0
6759,2,male,37.9,4,3,23.35,C,8,0,0
6761,2,male,24.5,1,2,14.37,C,4,0,0
6763,2,male,14.7,3,1,10.99,C,5,0,0
6770,2,female,42.8,1,4,9.0,S,6,0,0
6773,2,male,49.6,3,4,24.49,Q,8,0,0
6780,2,male,29.0,4,2,27.16,S,7,0,0
6789,2,female,14.3,0,3,69.74,C,4,0,0
6792,2,male,29.8,1,3,4.45,C,5,0,0
6799,2,male,8.6,1,4,2.36,S,6,0,0
6801,2,female,50.9,1,3,18.01,C,5,0,0
6807,2,female,1.0,2,2,10.82,S,5,0,0
6812,2,female,34.6,3,2,7.16,S,6,0,0
6824,2,male,2.3,0,3,18.62,C,4,0,0
6829,2,female,8.0,5,3,90.71,S,9,0,0
6831,2,male,17.8,3,3,31.29,S,7,0,0
6832,2,male,36.0,2,4,3.27,S,7,0,0
6837,2,male,59.7,3,0,35.92,C,4,0,0
6838,2,female,20.1,4,2,20.3,S,7,0,0
6843,2,male,20.3,3,0,8.53,S,4,0,0
6846,2,male,1.4,5,2,22.14,Q,8,0,0
6906,2,male,36.8,0,4,127.61,S,5,0,0
6915,2,male,64.6,4,2,31.0,S,7,0,0
6919,2,female,27.3,1,1,109.54,S,3,0,0
6925,2,male,18.4,4,2,39.61,S,7,0,0
6943,2,male,35.0,3,0,15.6,S,4,0,0
6961,2,male,9.2,2,0,21.61,S,3,0,0
6970,2,male,42.1,5,1,36.82,C,7,0,0
6981,2,female,31.7,4,0,25.51,S,5,0,0
6987,2,male,31.7,0,0,5.26,S,1,1,0
6988,2,male,45.8,4,1,2.86,Q,6,0,0
6991,2,male,21.2,4,0,22.27,S,5,0,0
6992,2,female,49.9,3,4,4.76,S,8,0,0
6993,2,male,0.0,5,1,9.78,Q,7,0,0
7014,2,male,38.2,4,0,48.35,S,5,0,0
7017,2,female,18.1,1,4,81.87,S,6,0,0
7024,2,female,24.3,4,3,0.72,S,8,0,0
7038,2,male,25.2,4,4,6.36,S,9,0,0
7043,2,female,41.7,5,1,2.17,C,7,0,0
7061,2,female,11.1,3,3,6.49,S,7,0,0
7065,2,female,29.4,5,0,16.91,S,6,0,0
7070,2,male,23.5,0,4,17.02,S,5,0,0
7075,2,male,0.0,1,4,93.3,S,6,0,0
7076,2,male,32.6,4,2,17.95,S,7,0,0
7083,2,female,31.3,2,0,205.71,S,3,0,0
7090,2,male,34.5,1,3,44.27,Q,5,0,0
7093,2,male,12.5,5,0,2.88,S,6,0,0
7105,2,male,25.0,4,3,15.67,S,8,0,0
7112,2,male,32.4,4,3,7.95,C,8,0,0
7117,2,male,45.7,1,2,17.54,S,4,0,0
7133,2,male,23.0,5,3,56.64,S,9,0,0
7134,2,male,34.0,3,3,19.39,S,7,0,0
7141,2,male,13.4,2,2,2.38,Q,5,0,0
7167,2,male,31.2,0,1,81.43,S,2,0,0
7170,2,male,25.5,3,3,1.88,S,7,0,0
7186,2,female,17.9,2,1,5.9,S,4,0,0
7187,2,male,22.1,3,4,27.13,S,8,0,0
7190,2,male,22.1,1,2,13.38,C,4,0,0
7193,2,male,24.9,5,1,23.3,S,7,0,0
7206,2,female,10.0,2,2,42.91,C,5,0,0
7207,2,female,0.0,4,0,1.25,S,5,0,0
7211,2,female,50.3,1,3,14.0,S,5,0,0
7227,2,female,20.1,1,2,1.84,S,4,0,0
7230,2,female,25.9,0,0,104.31,C,1,1,0
7231,2,male,36.9,5,1,16.69,S,7,0,0
7257,2,male,40.4,0,1,20.58,S,2,0,0
7268,2,male,20.9,4,3,3.27,S,8,0,0
7276,2,female,49.4,0,2,2.18,S,3,0,0
7279,2,male,45.8,4,0,16.79,S,5,0,0
7281,2,female,25.7,5,1,12.82,C,7,0,0
7300,2,female,16.2,4,2,7.22,S,7,0,0
7304,2,male,25.6,3,0,3.09,Q,4,0,0
7341,2,female,10.4,4,2,17.56,S,7,0,0
7344,2,female,45.6,1,2,42.86,S,4,0,0
7347,2,female,23.1,0,3,23.49,C,4,0,0
7377,2,male,3.2,5,2,0.58,S,8,0,0
7381,2,male,37.5,2,4,4.33,S,7,0,0
7395,2,male,21.2,2,4,9.09,Q,7,0,0
7404,2,male,19.1,2,4,38.49,S,7,0,0
7405,2,male,15.6,5,0,54.7,S,6,0,0
7433,2,male,39.7,4,4,36.72,C,9,0,0
7438,2,male,36.3,0,1,21.15,S,2,0,0
7450,2,female,27.5,2,2,22.57,S,5,0,0
7451,2,female,12.6,4,2,10.64,C,7,0,0
7452,2,female,46.2,4,1,12.41,S,6,0,0
7456,2,male,39.9,4,1,12.8,S,6,0,0
7463,2,male,43.1,3,3,4.69,S,7,0,0
7468,2,female,44.7,0,3,17.54,S,4,0,0
7475,2,male,18.4,2,3,36.26,C,6,0,0
7477,2,male,42.2,5,4,58.64,C,10,0,0
7481,2,female,41.3,3,2,8.11,S,6,0,0
7491,2,female,47.7,0,1,2.72,S,2,0,0
7500,2,male,57.5,2,1,4.56,Q,4,0,0
7502,2,male,26.4,4,1,38.17,S,6,0,0
7504,2,male,26.9,0,1,65.23,S,2,0,0
7516,2,male,41.5,5,4,0.18,Q,10,0,0
7522,2,male,17.5,3,4,30.57,S,8,0,0
7547,2,male,26.2,4,1,50.38,Q,6,0,0
7551,2,female,19.3,1,1,17.6,S,3,0,0
7558,2,male,40.1,5,1,13.09,S,7,0,0
7569,2,female,12.4,5,3,28.9,S,9,0,0
7574,2,female,8.4,0,4,31.68,C,5,0,0
7575,2,female,7.3,5,1,5.57,S,7,0,0
7576,2,female,23.0,2,2,3.18,S,5,0,0
7586,2,male,41.3,0,2,25.93,S,3,0,0
7602,2,male,10.9,2,4,61.8,C,7,0,0
7619,2,female,31.7,5,4,4.88,S,10,0,0
7622,2,male,39.4,1,4,15.13,S,6,0,0
7627,2,male,11.3,1,2,85.93,C,4,0,0
7635,2,female,11.9,1,3,6.97,S,5,0,0
7638,2,male,22.9,2,3,38.54,S,6,0,0
7649,2,male,37.3,1,0,55.17,S,2,0,0
7669,2,female,38.1,1,2,111.49,S,4,0,0
7674,2,female,26.5,3,4,65.61,C,8,0,0
7683,2,female,45.1,3,2,4.91,S,6,0,0
7684,2,male,48.8,5,2,9.93,S,8,0,0
7698,2,male,43.3,4,0,24.12,S,5,0,0
7705,2,male,20.0,5,4,0.96,S,10,0,0
7716,2,male,43.9,1,4,6.18,S,6,0,0
7726,2,female,15.9,2,2,76.92,Q,5,0,0
7745,2,female,38.8,1,3,6.92,S,5,0,0
7748,2,male,25.5,4,1,1.39,C,6,0,0
7773,2,male,8.1,1,1,4.94,S,3,0,0
7780,2,male,7.6,2,1,10.55,S,4,0,0
7785,2,male,37.7,4,2,10.89,S,7,0,0
7792,2,female,35.2,3,2,2.1,S,6,0,0
7799,2,male,26.0,4,2,8.25,C,7,0,0
7808,2,male,21.8,1,4,21.57,C,6,0,0
7810,2,female,31.4,1,3,5.35,S,5,0,0
7828,2,male,39.8,3,4,15.7,S,8,0,0
7831,2,male,37.4,5,1,13.26,S,7,0,0
7832,2,male,16.3,5,3,20.28,S,9,0,0
7845,2,male,41.0,3,4,29.22,S,8,0,0
7848,2,male,33.1,3,4,21.53,S,8,0,0
7854,2,male,67.0,1,2,13.56,S,4,0,0
7862,2,female,10.9,1,4,5.4,S,6,0,0
7893,2,male,24.5,3,3,19.65,S,7,0,0
7897,2,male,0.0,2,3,49.77,C,6,0,0
7906,2,female,6.2,4,0,43.26,C,5,0,0
7911,2,male,32.4,2,4,14.15,S,7,0,0
7913,2,male,18.5,2,0,23.4,S,3,0,0
7918,2,male,2.5,3,4,62.91,S,8,0,0
7923,2,male,13.6,4,2,26.39,S,7,0,0
7925,2,female,37.1,5,1,77.78,S,7,0,0
7939,2,female,22.9,5,4,3.83,S,10,0,0
7940,2,male,15.2,1,3,22.55,C,5,0,0
7944,2,male,39.7,4,2,16.98,S,7,0,0
7953,2,male,20.2,4,3,12.43,Q,8,0,0
7959,2,female,43.4,5,0,1.13,S,6,0,0
7994,2,female,18.0,0,2,19.79,S,3,0,0
7999,2,male,6.2,4,3,8.54,C,8,0,0
8002,2,male,20.0,1,4,2.66,C,6,0,0
8017,2,male,23.4,1,4,46.76,Q,6,0,0
8024,2,male,39.2,2,0,6.01,S,3,0,0
8033,2,male,32.5,0,0,3.06,S,1,1,0
8045,2,male,33.7,3,3,20.07,C,7,0,0
8051,2,female,0.0,3,1,42.45,C,5,0,0
8055,2,male,50.7,1,0,18.64,S,2,0,0
8071,2,male,34.5,3,3,47.69,S,7,0,0
8083,2,male,42.8,5,0,61.53,S,6,0,0
8096,2,male,33.5,0,2,49.21,S,3,0,0
8125,2,male,51.5,2,4,4.09,C,7,0,0
8131,2,male,34.1,5,0,28.02,C,6,0,0
8138,2,male,36.8,2,1,41.96,S,4,0,0
8140,2,female,16.8,0,4,43.28,S,5,0,0
8158,2,male,27.1,3,3,31.05,S,7,0,0
8161,2,male,30.6,2,2,2.38,C,5,0,0
8175,2,male,57.8,3,2,63.13,C,6,0,0
8181,2,male,37.2,0,0,19.3,Q,1,1,0
8192,2,female,22.4,4,4,6.79,S,9,0,0
8194,2,male,9.7,1,2,21.21,C,4,0,0
8203,2,male,47.8,4,1,75.81,S,6,0,0
8213,2,female,52.9,3,1,5.21,Q,5,0,0
8215,2,male,11.2,1,0,21.45,S,2,0,0
8221,2,male,38.2,0,1,5.78,Q,2,0,0
8226,2,female,21.5,5,3,21.17,S,9,0,0
8233,2,female,74.1,0,0,11.56,C,1,1,0
8235,2,male,32.8,4,0,11.4,Q,5,0,0
