,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
3695,2,male,31.0,3,0,39.67,S,4,0,0
3699,3,male,33.2,5,2,25.7,S,8,0,0
3700,2,female,35.4,4,4,27.15,S,9,0,0
3702,2,male,55.2,0,3,67.68,S,4,0,0
3708,3,female,26.5,0,0,4.9,S,1,1,0
3710,3,female,24.1,0,2,6.01,S,3,0,0
3716,3,female,14.3,1,4,0.99,S,6,0,0
3717,1,male,19.8,5,1,131.58,S,7,0,0
3718,2,male,51.0,3,3,24.28,S,7,0,0
3724,1,male,38.4,4,2,1.5,S,7,0,0
3726,1,male,41.7,3,2,15.66,S,6,0,0
3727,1,male,35.6,4,2,5.17,S,7,0,0
3728,1,female,27.9,3,2,8.77,S,6,0,0
3730,3,male,72.4,5,3,53.21,S,9,0,0
3733,3,female,49.8,2,3,11.87,S,6,0,0
3734,3,male,31.6,1,1,68.29,S,3,0,0
3735,3,male,58.6,5,3,63.8,S,9,0,0
3739,2,female,66.2,3,1,11.77,S,5,0,0
3743,3,female,40.9,3,4,24.4,S,8,0,0
3745,3,male,18.0,0,2,22.83,S,3,0,0
3747,2,male,24.9,1,3,3.58,S,5,0,0
3748,1,male,31.1,1,1,45.58,S,3,0,0
3755,1,male,42.9,1,1,15.62,S,3,0,0
3756,1,female,52.7,5,0,34.52,S,6,0,0
3757,2,male,31.7,5,3,10.16,S,9,0,0
3760,1,male,18.3,2,3,7.73,S,6,0,0
3762,2,male,38.6,5,3,8.31,S,9,0,0
3763,2,female,36.7,2,0,24.62,S,3,0,0
3765,3,male,31.0,3,3,2.58,S,7,0,0
3767,2,male,39.3,0,3,15.0,S,4,0,0
3768,3,female,28.0,4,4,33.12,S,9,0,0
3769,3,male,19.4,5,4,63.43,S,10,0,0
3770,3,male,35.3,2,1,25.77,S,4,0,0
3772,3,male,27.9,3,1,49.13,S,5,0,0
3780,3,female,26.4,5,4,2.23,S,10,0,0
3781,1,male,22.9,5,1,81.92,S,7,0,0
3782,1,male,40.3,3,2,3.7,S,6,0,0
3785,3,female,0.0,0,2,1.47,S,3,0,0
3787,3,male,37.7,4,2,111.48,S,7,0,0
3788,3,female,28.9,2,3,23.55,S,6,0,0
3794,1,male,49.5,0,0,19.54,S,1,1,0
3796,3,male,17.6,2,0,0.9,S,3,0,0
3798,3,male,32.9,1,2,26.44,S,4,0,0
3800,3,male,30.7,4,0,137.75,S,5,0,0
3804,2,male,30.3,5,4,1.57,S,10,0,0
3806,3,male,36.9,3,0,3.43,S,4,0,0
3807,2,male,26.4,3,3,93.64,S,7,0,0
3809,3,male,16.0,4,4,53.84,S,9,0,0
3811,3,female,39.3,4,2,60.08,S,7,0,0
3812,2,male,6.1,4,0,26.05,S,5,0,0
3815,1,male,24.5,3,3,49.36,S,7,0,0
3816,2,male,59.1,5,4,8.96,S,10,0,0
3819,1,male,48.3,1,0,5.04,S,2,0,0
3820,3,female,41.7,3,2,107.95,S,6,0,0
3821,2,female,49.2,0,3,3.72,S,4,0,0
3823,3,female,5.2,1,4,1.91,S,6,0,0
3824,3,male,36.2,2,0,3.47,S,3,0,0
3825,3,male,8.3,1,1,31.24,S,3,0,0
3826,3,male,21.6,4,2,19.28,S,7,0,0
3827,3,male,27.9,5,3,0.12,S,9,0,0
3830,3,male,26.0,0,3,65.68,S,4,0,0
3833,3,male,30.8,4,2,96.48,S,7,0,0
3835,3,male,12.6,5,4,5.6,S,10,0,0
3837,2,male,15.5,5,2,3.84,S,8,0,0
3840,3,male,61.7,0,0,6.16,S,1,1,0
3841,3,male,33.2,4,2,0.59,S,7,0,0
3842,3,female,30.0,4,1,19.67,S,6,0,0
3844,3,male,38.2,3,1,17.5,S,5,0,0
3847,3,male,40.8,0,4,15.73,S,5,0,0
3849,3,female,46.4,0,2,6.29,S,3,0,0
3851,1,female,15.7,0,2,52.07,S,3,0,0
3852,1,male,0.0,1,0,0.99,S,2,0,0
3855,3,male,56.0,4,2,122.11,S,7,0,0
3856,1,female,27.4,0,0,38.67,S,1,1,0
3857,3,male,34.2,2,3,95.48,S,6,0,0
3858,2,male,39.9,0,4,2.19,S,5,0,0
3862,1,male,15.3,2,4,1.09,S,7,0,0
3864,3,male,0.0,3,3,42.1,S,7,0,0
3865,1,male,28.4,0,4,1.27,S,5,0,0
3866,1,male,19.8,0,2,0.37,S,3,0,0
3869,2,male,14.8,4,4,30.42,S,9,0,0
3870,1,male,47.4,4,1,0.45,S,6,0,0
3874,3,male,35.5,1,1,13.7,S,3,0,0
3875,3,female,9.9,5,2,14.11,S,8,0,0
3878,2,male,28.7,2,3,1.92,S,6,0,0
3879,1,male,33.0,5,3,31.47,S,9,0,0
3880,1,male,43.0,0,4,34.32,S,5,0,0
3883,2,male,24.1,4,0,0.29,S,5,0,0
3889,1,female,14.2,2,4,25.11,S,7,0,0
3893,3,female,15.9,3,1,2.47,S,5,0,0
3896,3,female,46.3,5,1,9.35,S,7,0,0
3898,1,female,10.6,0,2,2.93,S,3,0,0
3900,2,male,26.3,4,1,25.67,S,6,0,0
3901,3,female,32.5,2,0,108.37,S,3,0,0
3905,2,male,28.0,2,3,55.63,S,6,0,0
3906,3,male,30.8,5,4,1.72,S,10,0,0
3907,3,female,10.7,1,0,1.18,S,2,0,0
3908,3,female,33.6,3,3,55.19,S,7,0,0
3909,2,female,29.5,3,0,55.59,S,4,0,0
3910,3,female,52.3,4,1,7.14,S,6,0,0
3912,3,male,25.2,5,0,2.13,S,6,0,0
3917,3,male,58.3,2,3,77.61,S,6,0,0
3921,1,male,20.1,1,0,84.1,S,2,0,0
3923,1,female,39.9,0,0,76.06,S,1,1,0
3925,2,female,34.0,2,1,8.43,S,4,0,0
3926,3,female,56.1,0,1,6.81,S,2,0,0
3929,3,male,17.6,4,0,24.22,S,5,0,0
3931,3,male,29.9,3,1,22.11,S,5,0,0
3934,1,male,37.8,1,2,17.84,S,4,0,0
3935,3,male,17.7,0,0,12.96,S,1,1,0
3937,3,female,7.5,0,0,27.81,S,1,1,0
3938,1,male,32.9,1,1,6.2,S,3,0,0
3942,2,male,28.3,1,1,35.43,S,3,0,0
3943,3,male,33.9,4,4,6.47,S,9,0,0
3947,3,male,22.8,0,0,20.48,S,1,1,0
3948,3,male,43.5,1,1,12.92,S,3,0,0
3950,3,male,6.7,5,3,20.23,S,9,0,0
3954,2,male,56.5,0,0,19.68,S,1,1,0
3957,3,male,21.8,4,4,7.24,S,9,0,0
3959,3,male,7.7,4,0,18.3,S,5,0,0
3961,1,male,18.7,4,0,14.29,S,5,0,0
3963,1,male,41.1,4,3,18.35,S,8,0,0
3964,2,female,33.8,1,0,25.38,S,2,0,0
3966,1,male,25.1,3,4,7.94,S,8,0,0
3972,3,male,45.3,1,4,27.81,S,6,0,0
3974,2,female,70.0,3,1,17.5,S,5,0,0
3977,3,male,5.2,5,0,8.16,S,6,0,0
3978,2,male,42.4,5,4,28.45,S,10,0,0
3979,1,female,39.2,1,1,40.85,S,3,0,0
3982,1,male,39.0,2,2,118.83,S,5,0,0
3986,3,male,7.2,0,0,5.37,S,1,1,0
3987,1,female,27.2,3,2,37.18,S,6,0,0
3988,2,male,1.7,3,2,45.05,S,6,0,0
3990,2,male,13.6,5,3,8.9,S,9,0,0
3991,1,male,20.0,0,3,19.06,S,4,0,0
3994,3,female,30.6,4,2,18.75,S,7,0,0
3996,1,female,33.7,4,3,20.42,S,8,0,0
3997,2,male,11.5,0,4,13.65,S,5,0,0
3998,2,female,30.0,1,3,26.02,S,5,0,0
3999,3,female,49.1,4,3,2.3,S,8,0,0
4003,1,female,41.1,4,0,42.75,S,5,0,0
4005,2,female,40.8,2,3,28.55,S,6,0,0
4006,3,female,36.1,0,2,30.77,S,3,0,0
4007,3,male,38.2,1,1,13.98,S,3,0,0
4009,1,male,14.9,4,4,29.53,S,9,0,0
4010,3,male,12.6,1,3,149.11,S,5,0,0
4011,3,male,24.1,2,3,18.12,S,6,0,0
4013,1,male,26.6,2,3,11.53,S,6,0,0
4015,2,male,1.5,5,4,77.18,S,10,0,0
4019,1,female,33.1,1,0,5.0,S,2,0,0
4020,1,female,5.9,1,3,1.76,S,5,0,0
4021,3,male,18.8,3,1,39.74,S,5,0,0
4026,1,male,23.1,5,0,4.93,S,6,0,0
4027,3,female,31.3,4,1,17.22,S,6,0,0
4029,1,female,44.7,1,2,40.64,S,4,0,0
4031,3,male,4.8,4,4,3.33,S,9,0,0
4032,3,male,42.9,5,3,18.85,S,9,0,0
4034,2,male,30.0,3,2,50.44,S,6,0,0
4039,1,male,52.0,3,2,6.36,S,6,0,0
4042,1,female,36.9,1,3,1.17,S,5,0,0
4043,3,male,31.9,0,4,26.62,S,5,0,0
4044,3,female,27.1,5,1,44.69,S,7,0,0
4045,1,female,51.3,4,2,5.44,S,7,0,0
4046,1,male,5.4,3,4,71.5,S,8,0,0
4047,2,male,9.1,1,2,2.6,S,4,0,0
4049,2,female,45.8,0,3,6.04,S,4,0,0
4053,3,female,28.6,2,0,13.59,S,3,0,0
4055,3,female,31.6,3,1,19.92,S,5,0,0
4060,3,male,47.1,2,4,19.26,S,7,0,0
4061,3,female,42.6,3,2,0.54,S,6,0,0
4063,2,male,27.9,1,1,18.1,S,3,0,0
4065,1,female,22.9,1,0,9.21,S,2,0,0
4066,1,male,25.8,1,1,0.33,S,3,0,0
4073,3,female,42.7,0,0,78.08,S,1,1,0
4075,3,male,58.1,5,1,22.75,S,7,0,0
4077,1,male,23.5,0,1,40.45,S,2,0,0
4079,3,male,49.9,2,2,15.26,S,5,0,0
4084,3,male,42.5,2,2,24.83,S,5,0,0
4085,3,female,10.3,4,2,34.94,S,7,0,0
4086,1,female,28.1,3,1,27.38,S,5,0,0
4087,3,male,26.4,2,3,29.02,S,6,0,0
4089,3,male,41.3,5,1,33.73,S,7,0,0
4094,3,female,14.7,5,3,33.09,S,9,0,0
4095,2,male,41.1,1,1,14.05,S,3,0,0
4096,3,female,43.5,4,4,19.6,S,9,0,0
4097,3,female,52.5,2,2,59.79,S,5,0,0
4101,1,male,35.9,3,1,15.71,S,5,0,0
4102,3,female,31.8,2,0,73.65,S,3,0,0
4107,1,male,47.9,0,3,57.14,S,4,0,0
4110,3,male,18.0,5,0,14.27,S,6,0,0
4112,3,female,36.0,0,2,49.61,S,3,0,0
4113,2,male,23.7,5,3,6.35,S,9,0,0
4114,2,male,40.9,5,3,2.37,S,9,0,0
4117,1,male,11.0,4,1,26.43,S,6,0,0
4118,3,male,36.8,2,3,50.89,S,6,0,0
4121,1,female,38.9,0,0,28.47,S,1,1,0
4129,2,male,7.4,0,0,30.41,S,1,1,0
4130,2,male,50.1,4,3,7.67,S,8,0,0
4135,3,male,6.0,2,0,15.95,S,3,0,0
4140,3,male,6.7,1,1,22.41,S,3,0,0
4141,3,male,27.5,4,0,8.77,S,5,0,0
4142,3,male,41.0,1,2,46.07,S,4,0,0
4147,3,female,33.3,1,2,26.95,S,4,0,0
4150,3,female,18.6,0,0,8.94,S,1,1,0
4151,3,male,0.0,1,3,4.83,S,5,0,0
4155,2,male,42.5,2,4,53.23,S,7,0,0
4156,2,male,33.8,1,1,9.31,S,3,0,0
4160,3,female,29.4,0,0,17.81,S,1,1,0
4161,3,female,0.0,5,1,19.41,S,7,0,0
4162,3,male,19.8,3,4,7.34,S,8,0,0
4163,1,male,20.4,3,2,2.04,S,6,0,0
4164,3,male,27.5,1,1,46.57,S,3,0,0
4165,3,male,16.0,2,1,48.98,S,4,0,0
4166,1,male,42.1,5,1,29.19,S,7,0,0
4167,2,male,16.7,0,0,5.15,S,1,1,0
4168,1,female,44.4,5,4,20.69,S,10,0,0
4170,3,male,20.5,4,4,68.19,S,9,0,0
4172,1,male,22.1,1,0,1.02,S,2,0,0
4173,3,female,45.5,4,3,0.05,S,8,0,0
4176,3,female,18.6,2,1,64.28,S,4,0,0
4178,3,male,32.0,3,1,11.79,S,5,0,0
4179,3,male,26.0,5,4,24.86,S,10,0,0
4180,3,male,26.9,2,1,33.36,S,4,0,0
4184,3,male,27.8,5,0,9.58,S,6,0,0
4186,3,male,36.3,5,1,22.54,S,7,0,0
4187,3,female,30.4,3,0,14.89,S,4,0,0
4192,3,male,28.4,5,3,6.73,S,9,0,0
4194,3,male,33.5,2,0,2.29,S,3,0,0
4195,3,female,28.2,2,4,17.75,S,7,0,0
4197,2,female,40.0,2,0,74.9,S,3,0,0
4199,1,male,11.1,0,2,5.56,S,3,0,0
4201,2,male,27.9,5,0,0.26,S,6,0,0
4202,3,female,24.4,2,0,37.25,S,3,0,0
4205,3,male,30.4,4,0,32.21,S,5,0,0
4206,3,female,34.4,2,0,5.21,S,3,0,0
4207,3,female,0.9,2,0,5.32,S,3,0,0
4209,3,male,68.9,4,2,15.57,S,7,0,0
4210,1,male,47.8,1,4,0.25,S,6,0,0
4211,3,male,22.8,5,3,43.86,S,9,0,0
4213,2,female,29.4,2,4,14.62,S,7,0,0
4217,2,male,0.0,2,1,16.23,S,4,0,0
4219,1,male,24.8,5,3,12.46,S,9,0,0
4220,1,female,26.4,3,2,19.18,S,6,0,0
4221,3,female,32.8,1,0,33.15,S,2,0,0
4224,2,female,45.8,5,3,5.05,S,9,0,0
4226,3,female,26.9,0,3,10.2,S,4,0,0
4232,2,male,30.2,5,1,37.52,S,7,0,0
4234,3,male,25.0,4,3,25.43,S,8,0,0
4235,3,male,38.1,3,3,63.46,S,7,0,0
4236,3,male,13.6,1,0,6.72,S,2,0,0
4239,3,male,29.5,5,3,31.07,S,9,0,0
4241,1,male,47.6,0,1,17.68,S,2,0,0
4244,3,female,32.5,5,3,85.84,S,9,0,0
4250,3,male,0.0,2,4,5.06,S,7,0,0
4251,2,female,8.9,1,0,24.96,S,2,0,0
4252,2,male,3.1,5,0,15.69,S,6,0,0
4253,3,male,8.8,0,2,33.57,S,3,0,0
4258,1,male,65.4,4,2,7.56,S,7,0,0
4259,1,female,28.1,3,3,51.72,S,7,0,0
4260,2,male,42.9,4,4,89.62,S,9,0,0
4265,3,male,27.3,0,1,42.57,S,2,0,0
4267,3,male,24.1,0,2,18.65,S,3,0,0
4273,1,male,14.3,2,3,44.35,S,6,0,0
4276,3,male,45.2,1,3,71.57,S,5,0,0
4278,1,female,51.3,1,1,37.48,S,3,0,0
4283,3,male,35.0,0,3,2.84,S,4,0,0
4284,3,female,48.8,2,4,42.03,S,7,0,0
4287,1,male,46.6,5,1,32.68,S,7,0,0
4288,3,male,45.4,3,1,35.12,S,5,0,0
4290,3,female,28.9,1,0,26.02,S,2,0,0
4292,3,female,43.8,1,1,3.62,S,3,0,0
4294,3,male,65.2,4,1,34.17,S,6,0,0
4295,1,female,36.7,5,2,29.63,S,8,0,0
4296,3,male,33.6,3,4,6.58,S,8,0,0
4298,2,male,56.8,2,3,43.81,S,6,0,0
4299,3,male,20.4,0,0,42.1,S,1,1,0
4300,3,female,26.2,1,0,28.98,S,2,0,0
4303,2,female,41.4,5,0,16.66,S,6,0,0
4306,2,male,22.7,0,1,42.28,S,2,0,0
4312,1,male,27.2,0,3,6.18,S,4,0,0
4315,3,male,4.5,0,3,35.2,S,4,0,0
4317,3,male,55.6,4,4,18.3,S,9,0,0
4318,3,male,43.5,2,3,0.16,S,6,0,0
4319,3,male,44.0,4,0,9.69,S,5,0,0
4320,3,female,25.5,2,2,1.34,S,5,0,0
4323,1,female,41.9,3,4,20.93,S,8,0,0
4326,1,female,21.5,3,4,23.27,S,8,0,0
4328,1,female,38.1,0,4,42.62,S,5,0,0
4330,1,female,24.8,1,3,39.31,S,5,0,0
4331,3,male,53.2,1,2,33.93,S,4,0,0
4332,3,male,37.4,0,2,18.73,S,3,0,0
4335,3,male,48.9,5,0,137.34,S,6,0,0
4336,3,male,6.4,4,2,38.01,S,7,0,0
4338,3,male,25.8,3,4,44.56,S,8,0,0
4339,3,female,15.3,1,3,36.39,S,5,0,0
4341,3,male,7.3,5,3,4.52,S,9,0,0
4344,1,female,31.8,2,4,15.99,S,7,0,0
4345,3,male,29.7,0,2,13.41,S,3,0,0
4352,1,female,34.8,4,0,4.45,S,5,0,0
4355,3,male,19.0,4,0,121.93,S,5,0,0
4356,3,female,19.6,0,0,18.12,S,1,1,0
4358,2,male,37.0,0,1,1.35,S,2,0,0
4361,3,male,31.8,4,4,12.07,S,9,0,0
4364,2,female,39.6,5,4,43.89,S,10,0,0
4369,2,female,37.3,3,3,130.26,S,7,0,0
4370,1,male,15.6,4,1,43.73,S,6,0,0
4372,2,male,33.8,4,3,74.81,S,8,0,0
4373,3,male,6.8,4,4,0.86,S,9,0,0
4378,2,male,28.6,4,4,5.77,S,9,0,0
4380,3,female,41.0,1,3,1.26,S,5,0,0
4381,1,male,31.5,1,4,15.8,S,6,0,0
4383,3,male,33.2,1,4,34.03,S,6,0,0
4385,3,male,17.0,1,2,0.28,S,4,0,0
4389,2,female,38.0,5,0,15.17,S,6,0,0
4396,3,female,21.1,1,0,44.43,S,2,0,0
4397,3,female,10.6,5,3,25.15,S,9,0,0
4398,2,male,29.5,1,0,87.81,S,2,0,0
4399,2,male,44.5,0,2,15.41,S,3,0,0
4401,3,male,48.6,5,4,27.4,S,10,0,0
4402,3,male,46.0,5,2,58.96,S,8,0,0
4403,3,male,34.6,4,3,22.15,S,8,0,0
4408,3,male,29.4,1,2,63.34,S,4,0,0
4411,1,male,36.9,4,2,14.04,S,7,0,0
4414,3,male,19.0,5,1,23.08,S,7,0,0
4415,2,male,21.3,4,4,1.64,S,9,0,0
4418,1,male,20.4,2,3,14.97,S,6,0,0
4420,3,male,18.8,3,0,12.55,S,4,0,0
4424,3,male,29.4,1,3,135.29,S,5,0,0
4426,1,male,18.5,5,2,12.88,S,8,0,0
4427,2,female,9.5,0,1,58.05,S,2,0,0
4428,2,female,47.7,5,2,37.24,S,8,0,0
4432,2,female,55.8,5,2,96.18,S,8,0,0
4434,3,male,13.3,1,0,118.34,S,2,0,0
4435,3,female,38.3,3,3,19.42,S,7,0,0
4442,1,male,18.5,2,2,0.45,S,5,0,0
4443,1,female,38.9,0,3,25.89,S,4,0,0
4444,1,female,19.7,0,2,23.55,S,3,0,0
4446,3,female,14.8,5,1,42.18,S,7,0,0
4448,1,male,47.5,4,0,11.0,S,5,0,0
4450,2,female,45.6,5,4,40.06,S,10,0,0
4455,2,female,2.3,5,0,20.62,S,6,0,0
4457,1,male,15.8,4,4,8.53,S,9,0,0
4458,2,female,12.4,0,0,58.37,S,1,1,0
4459,1,male,36.5,2,0,42.85,S,3,0,0
4461,3,female,32.0,1,0,4.1,S,2,0,0
4463,3,male,19.6,5,1,126.04,S,7,0,0
4465,2,female,31.7,2,1,59.63,S,4,0,0
4467,2,female,35.9,0,1,6.47,S,2,0,0
4472,1,male,75.1,5,4,66.05,S,10,0,0
4473,2,male,36.7,5,2,12.74,S,8,0,0
4475,1,male,53.6,3,2,3.52,S,6,0,0
4476,1,female,30.2,4,3,110.9,S,8,0,0
4477,1,male,20.0,3,4,99.82,S,8,0,0
4478,2,male,47.3,1,1,54.79,S,3,0,0
4479,3,female,48.1,5,3,125.93,S,9,0,0
4481,1,male,53.6,5,1,55.88,S,7,0,0
4482,3,female,27.8,0,2,22.32,S,3,0,0
4487,1,male,43.4,1,3,144.72,S,5,0,0
4489,1,male,17.6,2,0,35.73,S,3,0,0
4490,3,male,47.7,2,0,51.92,S,3,0,0
4495,2,female,7.0,2,3,6.75,S,6,0,0
4496,3,male,39.0,0,1,46.1,S,2,0,0
4497,3,female,34.7,1,4,9.95,S,6,0,0
4498,2,female,52.2,5,3,57.1,S,9,0,0
4499,3,male,25.9,0,2,7.72,S,3,0,0
4500,1,male,48.3,5,3,22.33,S,9,0,0
4501,2,male,28.4,4,4,38.02,S,9,0,0
4502,3,male,30.9,5,3,175.36,S,9,0,0
4503,2,male,32.9,3,0,10.11,S,4,0,0
4504,2,female,58.3,2,4,32.3,S,7,0,0
4505,1,female,11.6,5,2,5.33,S,8,0,0
4510,3,male,44.5,1,2,14.07,S,4,0,0
4516,3,male,56.8,2,3,4.57,S,6,0,0
4525,3,male,21.4,2,1,74.46,S,4,0,0
4531,1,male,42.9,5,4,19.91,S,10,0,0
4532,2,male,1.8,4,4,17.39,S,9,0,0
4533,3,male,33.7,0,2,37.25,S,3,0,0
4534,1,male,32.5,3,3,1.59,S,7,0,0
4535,3,female,5.4,1,0,13.97,S,2,0,0
4536,3,male,17.8,0,0,24.37,S,1,1,0
4537,3,male,17.8,5,0,21.18,S,6,0,0
4538,2,male,29.7,4,1,32.91,S,6,0,0
4539,1,female,49.5,1,0,4.79,S,2,0,0
4540,3,male,44.0,1,1,16.49,S,3,0,0
4541,3,male,24.0,0,2,32.13,S,3,0,0
4543,1,male,7.2,2,3,30.37,S,6,0,0
4546,3,female,28.5,0,3,41.37,S,4,0,0
4551,1,female,21.8,0,4,30.25,S,5,0,0
4552,3,female,49.1,2,2,7.85,S,5,0,0
4554,3,male,36.4,5,0,12.3,S,6,0,0
4555,3,male,43.2,0,3,10.35,S,4,0,0
4561,1,female,17.5,4,3,0.72,S,8,0,0
4563,1,female,27.4,5,2,1.25,S,8,0,0
4564,2,male,10.0,5,1,46.62,S,7,0,0
4566,2,male,59.1,5,4,22.19,S,10,0,0
4567,3,female,15.2,0,3,26.14,S,4,0,0
4570,3,female,12.1,4,4,5.67,S,9,0,0
4572,3,female,54.5,0,1,43.32,S,2,0,0
4576,3,male,23.5,0,3,25.92,S,4,0,0
4581,3,male,26.3,5,2,42.98,S,8,0,0
4586,3,male,41.5,0,2,18.7,S,3,0,0
4587,3,male,42.8,0,0,21.71,S,1,1,0
4590,3,male,52.1,2,3,71.04,S,6,0,0
4593,1,female,46.9,1,3,37.17,S,5,0,0
4594,2,male,32.1,5,4,72.43,S,10,0,0
4597,2,female,28.3,4,4,26.67,S,9,0,0
4598,3,male,19.7,5,4,2.85,S,10,0,0
4603,3,female,33.5,1,3,143.61,S,5,0,0
4607,2,female,21.0,0,4,24.95,S,5,0,0
4610,1,female,23.4,5,3,35.42,S,9,0,0
4611,1,male,33.9,4,0,28.73,S,5,0,0
4612,1,female,17.1,4,2,13.51,S,7,0,0
4614,3,female,17.9,0,2,33.12,S,3,0,0
4615,1,male,35.9,3,4,8.4,S,8,0,0
4618,3,female,17.2,1,0,35.67,S,2,0,0
4627,3,male,20.6,4,0,44.62,S,5,0,0
4629,3,male,44.7,0,0,6.66,S,1,1,0
4630,2,male,32.7,0,1,115.85,S,2,0,0
4634,2,female,22.4,1,4,62.81,S,6,0,0
4636,1,male,26.2,5,2,132.14,S,8,0,0
4641,3,female,43.6,0,1,33.86,S,2,0,0
4647,3,male,29.0,1,1,51.96,S,3,0,0
4649,1,male,14.6,3,0,15.56,S,4,0,0
4652,3,male,28.8,3,3,14.67,S,7,0,0
4654,3,male,53.7,0,3,10.23,S,4,0,0
4658,3,female,15.9,0,0,21.88,S,1,1,0
4660,3,female,55.2,4,3,7.42,S,8,0,0
4661,1,male,24.2,2,3,19.38,S,6,0,0
4662,1,male,44.0,0,0,65.27,S,1,1,0
4666,3,male,29.9,4,0,18.24,S,5,0,0
4670,3,male,25.3,1,3,7.47,S,5,0,0
4673,3,male,35.4,4,4,87.21,S,9,0,0
4676,3,male,64.6,2,4,1.14,S,7,0,0
4681,2,male,30.4,3,3,29.67,S,7,0,0
4683,3,male,59.7,2,0,78.72,S,3,0,0
4686,3,male,41.2,0,0,18.13,S,1,1,0
4687,2,male,41.9,4,1,22.05,S,6,0,0
4688,3,male,43.8,4,2,3.24,S,7,0,0
4690,1,male,56.2,4,2,4.73,S,7,0,0
4691,1,male,28.0,1,2,34.03,S,4,0,0
4696,3,male,12.4,2,2,9.3,S,5,0,0
4700,3,male,36.7,5,4,0.38,S,10,0,0
4701,3,male,35.1,3,3,16.23,S,7,0,0
4703,3,female,49.7,2,2,8.16,S,5,0,0
4704,3,male,28.9,1,0,37.3,S,2,0,0
4705,2,female,8.6,0,2,27.1,S,3,0,0
4707,3,male,45.4,0,1,26.56,S,2,0,0
4710,2,female,37.1,2,0,25.04,S,3,0,0
4711,1,female,66.1,5,4,16.71,S,10,0,0
4712,3,female,45.9,1,4,19.91,S,6,0,0
4716,1,male,14.3,4,3,62.35,S,8,0,0
4718,3,male,31.3,3,1,32.81,S,5,0,0
4720,3,male,29.5,5,3,151.42,S,9,0,0
4721,2,male,28.9,4,0,20.4,S,5,0,0
4722,3,male,30.4,3,3,63.33,S,7,0,0
4724,2,female,25.8,0,4,11.86,S,5,0,0
4725,3,female,11.6,5,2,18.71,S,8,0,0
4729,3,male,37.3,2,4,15.33,S,7,0,0
4730,3,female,30.6,2,3,17.65,S,6,0,0
4737,3,male,38.1,2,3,55.6,S,6,0,0
4738,3,male,7.7,5,0,22.91,S,6,0,0
4741,2,female,42.8,5,1,6.18,S,7,0,0
4744,3,male,39.3,2,1,15.58,S,4,0,0
4746,3,male,46.6,5,3,1.24,S,9,0,0
4747,3,male,18.2,2,0,8.17,S,3,0,0
4748,3,female,31.5,3,0,41.75,S,4,0,0
4751,1,female,34.7,4,4,88.21,S,9,0,0
4758,3,male,48.1,0,2,32.19,S,3,0,0
4760,3,male,28.7,2,0,9.14,S,3,0,0
4763,2,male,27.8,5,2,63.98,S,8,0,0
4764,2,male,12.3,2,2,11.58,S,5,0,0
4767,1,male,15.3,0,3,56.26,S,4,0,0
4769,2,female,43.0,2,2,55.46,S,5,0,0
4770,3,male,32.1,1,1,31.79,S,3,0,0
4772,1,male,29.1,5,0,31.67,S,6,0,0
4774,3,male,32.7,3,3,87.74,S,7,0,0
4776,2,male,45.2,4,4,106.99,S,9,0,0
4777,3,female,36.2,1,0,19.03,S,2,0,0
4778,2,male,12.2,2,3,83.05,S,6,0,0
4779,3,female,37.8,2,1,8.21,S,4,0,0
4780,1,male,42.3,1,3,1.02,S,5,0,0
4781,3,female,11.7,0,1,4.39,S,2,0,0
4782,2,male,0.0,1,2,5.59,S,4,0,0
4783,1,male,14.4,4,1,55.67,S,6,0,0
4784,3,male,27.6,4,1,16.4,S,6,0,0
4785,3,male,43.1,3,3,8.5,S,7,0,0
4788,3,female,0.0,2,3,2.59,S,6,0,0
4790,1,male,23.3,0,4,2.3,S,5,0,0
4792,3,female,2.5,2,1,38.56,S,4,0,0
4793,1,male,28.8,0,4,15.02,S,5,0,0
4794,3,male,2.4,0,1,2.93,S,2,0,0
4795,3,male,21.3,0,2,16.51,S,3,0,0
4796,3,male,5.2,1,0,23.03,S,2,0,0
4798,3,female,24.0,0,3,6.0,S,4,0,0
4800,3,male,28.4,4,1,2.25,S,6,0,0
4801,1,female,13.1,2,1,100.59,S,4,0,0
4805,3,female,11.9,4,0,25.35,S,5,0,0
4808,3,female,25.7,5,4,62.86,S,10,0,0
4810,1,male,32.8,4,1,10.3,S,6,0,0
4812,3,male,26.4,5,1,2.74,S,7,0,0
4813,2,female,22.3,4,3,13.71,S,8,0,0
4819,3,male,18.1,4,0,11.62,S,5,0,0
4820,3,male,17.5,4,3,30.93,S,8,0,0
4821,2,male,30.0,1,0,6.27,S,2,0,0
4823,3,male,33.9,4,0,85.84,S,5,0,0
4824,3,male,31.6,4,0,85.21,S,5,0,0
4828,3,female,43.3,0,1,122.89,S,2,0,0
4833,3,male,33.3,2,4,32.35,S,7,0,0
4834,2,male,32.5,3,0,59.36,S,4,0,0
4835,1,male,40.4,5,3,11.84,S,9,0,0
4836,3,male,16.8,5,4,27.6,S,10,0,0
4838,1,female,29.1,3,3,8.55,S,7,0,0
4839,3,female,40.8,2,4,4.78,S,7,0,0
4844,3,male,56.4,0,0,49.08,S,1,1,0
4849,2,female,0.0,4,0,9.64,S,5,0,0
4851,2,male,27.3,0,3,13.85,S,4,0,0
