,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
4247,1,male,47.2,1,4,21.09,C,6,0,0
4254,1,male,55.3,5,2,8.84,C,8,0,0
4262,1,male,1.2,0,3,88.6,C,4,0,0
4272,1,female,32.9,2,4,53.84,C,7,0,0
4274,2,male,23.8,3,3,14.73,C,7,0,0
4275,2,male,14.3,5,0,17.39,C,6,0,0
4277,3,male,7.0,5,4,42.22,C,10,0,0
4280,2,male,16.1,4,4,3.45,C,9,0,0
4282,3,female,19.0,2,1,11.0,C,4,0,0
4285,3,male,45.6,5,1,11.61,C,7,0,0
4305,3,male,44.9,0,4,25.12,C,5,0,0
4310,3,male,9.4,5,0,4.81,C,6,0,0
4334,3,male,40.6,4,0,116.37,C,5,0,0
4347,3,female,0.0,0,4,0.79,C,5,0,0
4351,1,male,12.5,3,4,37.25,C,8,0,0
4359,1,male,34.0,4,0,87.74,C,5,0,0
4363,3,female,23.7,4,1,32.77,C,6,0,0
4366,3,male,47.1,4,3,5.76,C,8,0,0
4367,1,male,44.6,3,4,15.58,C,8,0,0
4374,3,male,35.0,2,4,72.78,C,7,0,0
4375,3,male,15.6,1,2,16.9,C,4,0,0
4376,3,male,17.1,0,3,43.33,C,4,0,0
4379,3,male,10.4,4,2,19.18,C,7,0,0
4387,3,male,37.7,0,0,47.91,C,1,1,0
4388,2,male,13.7,3,0,13.32,C,4,0,0
4391,3,female,42.2,1,1,29.46,C,3,0,0
4393,3,male,32.8,5,4,18.04,C,10,0,0
4400,3,male,11.0,3,3,34.03,C,7,0,0
4407,2,female,22.5,0,4,69.61,C,5,0,0
4410,3,male,55.3,1,1,13.68,C,3,0,0
4416,2,male,41.7,5,2,3.34,C,8,0,0
4417,3,male,22.1,2,4,9.26,C,7,0,0
4419,3,male,20.7,3,3,21.51,C,7,0,0
4425,3,male,32.0,2,4,6.07,C,7,0,0
4431,1,female,41.9,1,1,34.83,C,3,0,0
4436,2,male,8.5,1,1,39.23,C,3,0,0
4451,3,male,28.6,5,4,5.96,C,10,0,0
4466,3,female,28.0,4,2,38.5,C,7,0,0
4480,2,male,31.1,0,1,10.25,C,2,0,0
4484,1,male,50.2,2,3,30.2,C,6,0,0
4486,3,male,35.4,5,2,16.21,C,8,0,0
4492,3,male,21.9,0,0,10.97,C,1,1,0
4507,3,female,29.6,1,3,63.25,C,5,0,0
4508,3,female,28.6,0,2,70.04,C,3,0,0
4511,2,male,36.4,2,0,35.13,C,3,0,0
4514,3,female,28.3,5,0,17.19,C,6,0,0
4518,1,female,24.8,3,3,21.11,C,7,0,0
4519,3,male,37.5,4,1,32.74,C,6,0,0
4521,3,female,19.3,3,2,10.26,C,6,0,0
4523,2,male,24.8,5,0,57.28,C,6,0,0
4528,3,male,13.2,2,4,1.45,C,7,0,0
4529,3,male,9.2,3,3,16.27,C,7,0,0
4530,3,female,18.6,1,0,186.3,C,2,0,0
4542,1,female,17.4,0,1,11.49,C,2,0,0
4544,3,male,23.7,1,1,101.68,C,3,0,0
4577,1,male,28.7,1,3,100.25,C,5,0,0
4591,1,male,32.6,3,2,12.53,C,6,0,0
4599,3,female,31.4,5,2,21.78,C,8,0,0
4609,3,male,22.2,1,0,7.72,C,2,0,0
4622,2,female,66.9,1,0,19.57,C,2,0,0
4626,1,male,31.2,5,0,15.39,C,6,0,0
4631,1,female,37.6,0,4,2.9,C,5,0,0
4643,3,female,3.4,3,4,13.35,C,8,0,0
4650,2,male,26.3,1,2,28.77,C,4,0,0
4655,3,female,20.9,0,4,0.53,C,5,0,0
4657,3,female,43.1,4,4,23.47,C,9,0,0
4685,3,male,25.3,2,3,8.16,C,6,0,0
4692,1,male,34.9,5,1,19.25,C,7,0,0
4693,2,female,29.0,4,2,53.3,C,7,0,0
4694,3,female,27.0,1,0,11.21,C,2,0,0
4698,2,female,26.0,5,2,21.3,C,8,0,0
4714,2,male,36.3,2,0,6.55,C,3,0,0
4723,2,male,14.2,3,0,74.89,C,4,0,0
4731,3,male,23.6,0,4,9.3,C,5,0,0
4734,2,male,31.6,5,0,31.34,C,6,0,0
4735,3,male,37.1,2,1,15.28,C,4,0,0
4745,3,male,42.9,0,3,7.07,C,4,0,0
4750,3,male,39.3,4,3,5.19,C,8,0,0
4753,3,female,42.8,5,4,2.99,C,10,0,0
4756,1,female,18.0,1,1,31.96,C,3,0,0
4771,3,male,21.7,4,2,52.98,C,7,0,0
4789,3,male,31.5,1,2,20.09,C,4,0,0
4806,3,male,44.9,3,1,6.64,C,5,0,0
4825,3,female,37.7,2,1,14.03,C,4,0,0
4827,2,male,30.9,0,3,7.08,C,4,0,0
4829,3,female,42.5,5,3,23.48,C,9,0,0
4842,3,female,32.3,4,2,45.67,C,7,0,0
4843,3,male,38.4,2,3,45.82,C,6,0,0
4845,1,female,0.8,0,0,4.55,C,1,1,0
4866,2,male,22.9,1,0,15.96,C,2,0,0
4873,2,female,19.0,4,0,19.53,C,5,0,0
4886,3,female,17.5,0,3,8.26,C,4,0,0
4891,1,male,41.5,1,0,7.79,C,2,0,0
4894,1,female,13.2,5,1,1.4,C,7,0,0
4924,1,male,20.8,4,2,13.95,C,7,0,0
4933,3,female,35.5,4,2,8.37,C,7,0,0
4934,3,female,29.4,3,3,50.22,C,7,0,0
4940,1,female,12.9,2,1,21.74,C,4,0,0
4941,3,male,65.0,0,2,70.63,C,3,0,0
4954,1,female,21.1,5,2,23.43,C,8,0,0
4972,3,male,29.4,2,0,10.7,C,3,0,0
4975,3,female,36.3,1,2,18.53,C,4,0,0
4981,3,male,16.5,2,1,21.95,C,4,0,0
4996,1,male,24.6,0,4,25.68,C,5,0,0
4997,2,male,42.7,5,0,8.48,C,6,0,0
4999,1,female,30.2,0,4,11.35,C,5,0,0
5000,3,male,47.6,5,1,17.84,C,7,0,0
5021,2,female,11.0,1,0,29.53,C,2,0,0
5027,1,male,39.7,2,4,11.41,C,7,0,0
5032,3,male,40.5,1,2,7.71,C,4,0,0
5059,3,male,56.5,0,2,5.89,C,3,0,0
5077,2,male,36.0,2,2,1.24,C,5,0,0
5079,2,male,41.6,2,0,19.22,C,3,0,0
5084,1,male,36.8,4,0,47.21,C,5,0,0
5098,3,male,56.7,1,1,72.29,C,3,0,0
5101,1,male,40.9,3,4,83.54,C,8,0,0
5128,2,male,39.3,2,4,4.89,C,7,0,0
5130,2,female,24.4,1,2,0.72,C,4,0,0
5142,3,male,27.2,5,2,3.53,C,8,0,0
5159,2,male,36.0,4,4,0.49,C,9,0,0
5163,3,male,27.2,4,3,18.84,C,8,0,0
5164,2,male,39.8,5,4,34.54,C,10,0,0
5170,3,male,30.0,4,4,20.33,C,9,0,0
5173,1,male,21.0,0,1,182.16,C,2,0,0
5178,2,male,9.6,0,1,39.62,C,2,0,0
5209,1,male,24.3,0,0,5.1,C,1,1,0
5231,2,male,17.0,3,4,62.88,C,8,0,0
5256,1,male,25.7,5,2,3.97,C,8,0,0
5262,3,male,13.5,4,2,41.31,C,7,0,0
5265,1,male,15.3,4,4,27.93,C,9,0,0
5275,2,male,31.6,4,2,112.62,C,7,0,0
5276,2,male,23.4,2,3,4.89,C,6,0,0
5279,1,male,0.0,2,1,50.04,C,4,0,0
5281,3,male,37.6,5,4,3.22,C,10,0,0
5299,1,male,40.8,3,3,70.0,C,7,0,0
5321,3,male,0.0,5,0,76.74,C,6,0,0
5326,1,male,31.2,1,1,0.68,C,3,0,0
5327,3,female,56.7,2,2,10.09,C,5,0,0
5333,2,female,30.2,2,2,18.67,C,5,0,0
5339,3,male,43.5,0,4,1.46,C,5,0,0
5342,2,male,19.7,4,1,48.65,C,6,0,0
5343,1,male,23.3,5,0,52.87,C,6,0,0
5345,3,female,16.8,3,3,7.54,C,7,0,0
5346,2,male,43.8,5,3,34.84,C,9,0,0
5355,3,male,33.6,0,0,73.11,C,1,1,0
5367,3,male,30.8,3,2,14.53,C,6,0,0
5369,2,female,21.2,1,2,26.13,C,4,0,0
5397,2,female,29.6,0,2,58.59,C,3,0,0
5400,3,male,33.7,1,2,4.11,C,4,0,0
5416,3,male,26.7,2,0,49.19,C,3,0,0
5423,3,male,24.7,2,0,8.54,C,3,0,0
5430,3,female,32.3,0,2,30.14,C,3,0,0
5440,1,female,42.7,1,1,141.98,C,3,0,0
5442,2,female,15.0,5,0,69.73,C,6,0,0
5445,3,female,41.4,5,0,32.09,C,6,0,0
5446,1,male,33.5,2,1,78.52,C,4,0,0
5452,3,male,29.4,5,0,50.13,C,6,0,0
5500,2,male,59.7,3,1,9.68,C,5,0,0
5534,2,male,47.4,4,2,4.99,C,7,0,0
5540,3,male,35.6,0,1,10.09,C,2,0,0
5548,3,female,49.0,5,4,2.58,C,10,0,0
5560,1,male,33.9,4,0,29.68,C,5,0,0
5590,3,male,27.8,3,2,37.93,C,6,0,0
5591,3,male,28.3,3,4,43.7,C,8,0,0
5592,3,male,33.2,5,2,2.14,C,8,0,0
5596,2,male,29.6,0,4,77.12,C,5,0,0
5618,2,female,36.7,5,3,0.06,C,9,0,0
5626,3,male,21.8,3,0,40.77,C,4,0,0
5631,3,male,8.2,5,0,34.35,C,6,0,0
5634,1,male,21.0,4,3,30.57,C,8,0,0
5643,1,male,22.5,5,2,14.8,C,8,0,0
5645,3,male,14.7,3,1,4.24,C,5,0,0
5649,3,male,51.3,3,3,148.36,C,7,0,0
5681,2,male,37.3,2,2,1.3,C,5,0,0
5686,3,male,13.3,5,0,59.26,C,6,0,0
5695,2,male,26.1,5,3,8.06,C,9,0,0
5702,2,male,18.3,5,3,1.96,C,9,0,0
5707,2,male,12.3,0,2,19.86,C,3,0,0
5710,3,male,3.3,4,4,37.21,C,9,0,0
5717,2,male,40.9,5,0,45.85,C,6,0,0
5718,3,female,22.1,4,2,10.73,C,7,0,0
5737,1,male,13.8,2,1,128.99,C,4,0,0
5744,3,male,31.3,1,1,8.12,C,3,0,0
5752,2,male,44.9,4,3,1.83,C,8,0,0
5758,3,male,31.5,4,1,17.22,C,6,0,0
5774,3,female,28.4,4,4,112.43,C,9,0,0
5782,1,female,16.8,2,2,40.92,C,5,0,0
5784,3,male,53.1,0,1,10.72,C,2,0,0
5794,3,male,24.6,0,3,19.88,C,4,0,0
5796,3,female,23.0,3,0,33.85,C,4,0,0
5800,3,male,44.2,4,4,48.28,C,9,0,0
5805,1,male,31.3,3,4,62.8,C,8,0,0
5828,3,male,33.0,4,4,2.95,C,9,0,0
5835,2,male,36.1,0,3,10.09,C,4,0,0
5843,3,male,31.2,5,0,34.83,C,6,0,0
5850,2,male,34.0,2,3,9.86,C,6,0,0
5861,2,male,45.3,0,2,24.23,C,3,0,0
5874,1,male,47.5,0,4,19.38,C,5,0,0
5893,3,male,17.5,4,4,5.36,C,9,0,0
5902,3,male,19.0,2,3,21.43,C,6,0,0
5906,3,male,22.2,1,4,67.37,C,6,0,0
5919,1,male,28.6,3,1,57.42,C,5,0,0
5922,1,male,11.4,1,1,76.9,C,3,0,0
5945,2,male,17.7,3,1,2.62,C,5,0,0
5957,3,male,4.0,1,4,18.21,C,6,0,0
5977,3,male,51.6,5,3,42.74,C,9,0,0
5992,3,female,37.6,0,4,31.76,C,5,0,0
5993,1,male,9.0,3,2,9.52,C,6,0,0
6016,3,female,45.5,3,3,2.83,C,7,0,0
6035,1,female,39.2,3,2,13.09,C,6,0,0
6038,3,male,29.8,3,2,15.66,C,6,0,0
6041,3,male,35.7,0,2,21.44,C,3,0,0
6043,3,male,0.0,3,4,16.12,C,8,0,0
6053,3,male,42.8,1,4,36.82,C,6,0,0
6069,3,male,44.6,2,0,64.76,C,3,0,0
6071,2,male,10.0,5,0,48.75,C,6,0,0
6073,1,male,35.1,5,2,66.4,C,8,0,0
6077,3,male,25.2,3,1,2.18,C,5,0,0
6080,3,female,23.5,0,2,40.07,C,3,0,0
6082,2,male,30.8,3,4,1.08,C,8,0,0
6087,3,male,16.1,3,3,9.22,C,7,0,0
6092,1,male,42.0,4,2,99.37,C,7,0,0
6093,3,male,45.5,3,1,38.58,C,5,0,0
6096,3,male,50.3,5,0,25.84,C,6,0,0
6106,3,female,23.4,3,2,53.08,C,6,0,0
6108,1,male,42.0,4,3,14.18,C,8,0,0
6114,1,male,3.3,0,4,3.93,C,5,0,0
6122,3,female,22.2,4,4,49.34,C,9,0,0
6127,3,male,37.6,0,0,38.79,C,1,1,0
6130,3,female,46.6,5,0,12.24,C,6,0,0
6132,2,male,18.6,2,4,27.29,C,7,0,0
6135,1,male,20.3,0,1,35.72,C,2,0,0
6141,1,male,36.3,2,1,9.39,C,4,0,0
6142,1,male,39.1,2,0,12.19,C,3,0,0
6146,2,male,55.6,2,0,57.97,C,3,0,0
6153,3,male,19.4,0,2,13.84,C,3,0,0
6163,1,female,45.5,1,4,99.63,C,6,0,0
6166,3,female,11.5,0,3,23.26,C,4,0,0
6188,2,female,6.9,1,4,15.67,C,6,0,0
6189,3,female,45.9,3,3,45.87,C,7,0,0
6207,3,male,36.7,1,4,3.34,C,6,0,0
6209,1,male,42.8,4,2,26.59,C,7,0,0
6222,3,male,23.3,2,3,28.48,C,6,0,0
6226,3,female,23.4,2,2,38.74,C,5,0,0
6250,3,female,0.0,5,2,19.17,C,8,0,0
6251,1,female,26.8,4,4,27.25,C,9,0,0
6259,3,female,36.1,4,3,28.56,C,8,0,0
6262,3,male,59.3,4,0,21.29,C,5,0,0
6267,3,female,54.7,3,4,3.1,C,8,0,0
6272,3,male,39.7,0,0,37.87,C,1,1,0
6308,3,male,49.1,0,0,9.6,C,1,1,0
6310,3,female,48.6,2,0,83.93,C,3,0,0
6321,2,female,45.0,1,4,80.62,C,6,0,0
6323,3,female,50.3,4,2,10.83,C,7,0,0
6324,3,female,26.8,1,3,97.2,C,5,0,0
6325,3,male,22.1,2,2,7.27,C,5,0,0
6327,3,female,47.5,3,4,3.25,C,8,0,0
6337,1,male,62.8,1,0,3.5,C,2,0,0
6338,1,male,21.2,1,0,12.42,C,2,0,0
6339,3,male,25.0,4,3,30.29,C,8,0,0
6346,3,female,24.5,1,2,4.4,C,4,0,0
6350,1,male,31.5,1,1,18.83,C,3,0,0
6351,3,male,26.7,4,1,13.58,C,6,0,0
6360,3,female,13.7,1,3,51.36,C,5,0,0
6362,2,female,28.9,0,2,22.94,C,3,0,0
6365,2,female,45.5,2,3,50.58,C,6,0,0
6368,3,male,30.8,1,1,3.42,C,3,0,0
6383,3,male,24.2,5,1,24.36,C,7,0,0
6410,3,male,49.2,2,4,23.02,C,7,0,0
6413,3,male,36.6,4,4,26.55,C,9,0,0
6425,3,male,46.2,5,0,26.83,C,6,0,0
6435,2,female,11.1,2,3,7.43,C,6,0,0
6437,3,male,35.0,3,1,57.71,C,5,0,0
6439,1,male,24.2,2,4,38.19,C,7,0,0
6448,3,male,40.3,2,3,28.04,C,6,0,0
6449,2,male,24.6,4,2,28.52,C,7,0,0
6452,1,male,35.8,1,2,20.66,C,4,0,0
6455,1,male,29.4,0,0,34.23,C,1,1,0
6456,1,male,24.1,1,2,31.23,C,4,0,0
6479,2,male,31.0,0,0,38.61,C,1,1,0
6491,3,female,27.0,3,3,23.41,C,7,0,0
6496,2,male,24.1,1,1,21.15,C,3,0,0
6497,3,male,0.0,1,0,47.07,C,2,0,0
6500,2,female,34.4,1,1,10.29,C,3,0,0
6539,3,male,18.9,5,4,10.91,C,10,0,0
6544,3,male,40.6,3,1,55.46,C,5,0,0
6548,3,male,36.8,2,3,33.69,C,6,0,0
6551,2,male,23.3,5,0,27.34,C,6,0,0
6560,3,male,54.0,2,0,3.88,C,3,0,0
6565,3,male,16.5,1,2,5.96,C,4,0,0
6577,2,male,9.2,1,3,12.21,C,5,0,0
6586,3,female,40.8,1,3,6.48,C,5,0,0
6588,3,female,23.4,5,4,35.15,C,10,0,0
6592,3,male,42.9,1,3,17.29,C,5,0,0
6599,3,male,36.6,3,1,47.99,C,5,0,0
6606,3,female,36.7,0,1,49.77,C,2,0,0
6616,2,female,30.5,3,2,26.55,C,6,0,0
6618,1,female,37.5,3,0,69.83,C,4,0,0
6625,1,male,51.9,4,4,0.64,C,9,0,0
6642,1,female,19.3,5,1,142.6,C,7,0,0
6656,3,male,36.5,4,2,33.98,C,7,0,0
6658,3,male,29.2,5,3,0.47,C,9,0,0
6660,1,male,0.0,5,2,38.86,C,8,0,0
6668,1,female,39.0,5,2,17.73,C,8,0,0
6689,2,female,29.8,1,0,123.31,C,2,0,0
6702,3,female,23.4,5,2,28.28,C,8,0,0
6710,3,female,36.0,2,0,18.36,C,3,0,0
6711,2,female,34.6,3,1,35.86,C,5,0,0
6726,3,male,25.5,4,4,51.68,C,9,0,0
6742,2,male,24.7,3,0,8.31,C,4,0,0
6752,3,male,41.1,0,4,4.14,C,5,0,0
6755,1,male,4.8,1,4,7.15,C,6,0,0
6759,2,male,37.9,4,3,23.35,C,8,0,0
6761,2,male,24.5,1,2,14.37,C,4,0,0
6763,2,male,14.7,3,1,10.99,C,5,0,0
6781,3,male,46.5,3,4,60.88,C,8,0,0
6789,2,female,14.3,0,3,69.74,C,4,0,0
6792,2,male,29.8,1,3,4.45,C,5,0,0
6793,3,male,31.7,4,0,36.56,C,5,0,0
6794,3,male,4.5,3,4,6.23,C,8,0,0
6797,3,male,30.4,1,2,69.06,C,4,0,0
6801,2,female,50.9,1,3,18.01,C,5,0,0
6802,3,male,28.1,5,0,44.98,C,6,0,0
6815,3,male,13.1,3,4,92.21,C,8,0,0
6824,2,male,2.3,0,3,18.62,C,4,0,0
6827,3,male,21.0,2,3,3.08,C,6,0,0
6835,3,female,50.8,0,0,25.46,C,1,1,0
6837,2,male,59.7,3,0,35.92,C,4,0,0
6842,3,female,40.7,2,1,1.99,C,4,0,0
6855,3,male,66.8,4,4,11.01,C,9,0,0
6870,3,female,47.8,4,2,60.69,C,7,0,0
6871,3,female,66.4,4,2,75.52,C,7,0,0
6882,3,male,38.9,2,1,42.55,C,4,0,0
6936,3,male,15.1,1,1,14.91,C,3,0,0
6951,3,female,55.5,2,1,8.0,C,4,0,0
6970,2,male,42.1,5,1,36.82,C,7,0,0
6972,3,male,13.4,0,4,36.8,C,5,0,0
6974,3,female,37.2,4,4,9.62,C,9,0,0
7031,3,male,51.1,1,2,2.81,C,4,0,0
7043,2,female,41.7,5,1,2.17,C,7,0,0
7045,1,male,27.9,5,0,18.64,C,6,0,0
7047,1,male,56.0,4,2,24.84,C,7,0,0
7053,3,female,11.3,0,3,14.19,C,4,0,0
7073,1,female,1.5,3,4,44.9,C,8,0,0
7082,3,female,62.3,2,1,34.74,C,4,0,0
7112,2,male,32.4,4,3,7.95,C,8,0,0
7121,1,female,46.7,4,4,48.63,C,9,0,0
7122,3,female,33.9,3,0,34.34,C,4,0,0
7124,3,male,33.0,4,1,66.81,C,6,0,0
7143,3,female,57.8,2,2,118.13,C,5,0,0
7157,3,male,0.8,1,2,47.46,C,4,0,0
7168,1,female,58.1,5,0,18.69,C,6,0,0
7174,3,female,49.6,2,2,98.79,C,5,0,0
7190,2,male,22.1,1,2,13.38,C,4,0,0
7203,3,male,19.1,2,4,44.24,C,7,0,0
7206,2,female,10.0,2,2,42.91,C,5,0,0
7208,3,female,0.0,4,0,12.82,C,5,0,0
7210,3,female,28.1,2,0,20.59,C,3,0,0
7212,1,male,26.5,4,3,30.78,C,8,0,0
7213,3,female,27.0,4,3,26.69,C,8,0,0
7223,3,female,16.7,4,2,16.5,C,7,0,0
7229,1,female,28.3,2,2,24.98,C,5,0,0
7230,2,female,25.9,0,0,104.31,C,1,1,0
7234,1,female,56.9,3,0,39.48,C,4,0,0
7243,3,female,37.6,0,0,17.67,C,1,1,0
7244,3,male,19.5,5,4,66.03,C,10,0,0
7259,3,male,56.0,2,3,4.6,C,6,0,0
7263,1,male,37.6,4,1,18.62,C,6,0,0
7265,3,male,9.5,4,3,9.87,C,8,0,0
7281,2,female,25.7,5,1,12.82,C,7,0,0
7285,3,female,21.7,5,1,5.72,C,7,0,0
7292,3,male,32.2,1,0,9.25,C,2,0,0
7301,3,male,1.6,4,4,16.12,C,9,0,0
7318,3,male,26.7,0,4,24.15,C,5,0,0
7320,3,female,31.3,1,0,16.69,C,2,0,0
7347,2,female,23.1,0,3,23.49,C,4,0,0
7365,3,male,34.4,2,4,6.28,C,7,0,0
7366,3,female,1.2,2,0,5.7,C,3,0,0
7379,3,male,37.5,1,1,7.08,C,3,0,0
7394,3,female,55.8,3,4,7.49,C,8,0,0
7420,1,male,10.6,0,4,87.51,C,5,0,0
7425,1,female,18.9,2,0,66.84,C,3,0,0
7433,2,male,39.7,4,4,36.72,C,9,0,0
7447,3,male,62.0,4,3,6.9,C,8,0,0
7451,2,female,12.6,4,2,10.64,C,7,0,0
7475,2,male,18.4,2,3,36.26,C,6,0,0
7477,2,male,42.2,5,4,58.64,C,10,0,0
7488,3,male,44.8,4,4,18.68,C,9,0,0
7512,3,female,12.4,3,0,104.9,C,4,0,0
7530,1,male,13.0,4,4,6.21,C,9,0,0
7532,3,male,26.9,1,4,34.08,C,6,0,0
7533,3,female,41.8,3,1,54.27,C,5,0,0
7544,3,male,19.5,5,4,42.51,C,10,0,0
7553,3,female,53.6,3,1,111.56,C,5,0,0
7570,1,female,49.6,2,0,8.06,C,3,0,0
7574,2,female,8.4,0,4,31.68,C,5,0,0
7581,3,female,40.2,2,3,1.64,C,6,0,0
7602,2,male,10.9,2,4,61.8,C,7,0,0
7606,3,female,15.0,3,3,64.29,C,7,0,0
7608,3,male,72.9,3,3,53.57,C,7,0,0
7627,2,male,11.3,1,2,85.93,C,4,0,0
7631,3,female,30.9,4,4,81.79,C,9,0,0
7636,3,male,20.1,2,1,19.85,C,4,0,0
7640,3,male,44.6,3,0,64.6,C,4,0,0
7643,1,female,35.3,5,4,20.7,C,10,0,0
7646,3,male,6.8,1,2,28.07,C,4,0,0
7651,3,male,0.5,3,2,2.79,C,6,0,0
7665,1,male,54.1,3,1,17.48,C,5,0,0
7674,2,female,26.5,3,4,65.61,C,8,0,0
7692,3,male,13.5,1,2,14.45,C,4,0,0
7699,3,female,33.7,0,1,24.62,C,2,0,0
7706,3,female,29.7,2,4,26.45,C,7,0,0
7712,3,male,28.2,5,1,15.92,C,7,0,0
7713,3,male,22.3,4,1,34.93,C,6,0,0
7727,1,male,30.0,1,3,4.4,C,5,0,0
7731,1,male,29.8,0,1,12.01,C,2,0,0
7734,3,female,39.8,0,3,38.4,C,4,0,0
7748,2,male,25.5,4,1,1.39,C,6,0,0
7753,3,male,57.9,3,4,2.09,C,8,0,0
7766,1,female,26.1,5,4,12.02,C,10,0,0
7767,1,male,0.0,2,4,25.83,C,7,0,0
7768,3,female,3.4,5,0,3.03,C,6,0,0
7788,3,male,16.4,3,1,10.67,C,5,0,0
7799,2,male,26.0,4,2,8.25,C,7,0,0
7804,3,male,50.1,1,0,29.79,C,2,0,0
7808,2,male,21.8,1,4,21.57,C,6,0,0
7809,3,female,22.9,5,2,3.31,C,8,0,0
7811,1,female,16.7,4,0,24.35,C,5,0,0
7815,3,male,28.9,2,0,62.6,C,3,0,0
7829,3,male,36.8,3,4,46.7,C,8,0,0
7835,3,male,43.6,1,0,59.47,C,2,0,0
7838,3,male,41.3,4,4,49.27,C,9,0,0
7842,3,female,43.6,0,3,5.54,C,4,0,0
7847,1,male,37.7,3,4,14.38,C,8,0,0
7855,3,female,32.5,1,0,6.09,C,2,0,0
7860,3,male,27.3,3,0,32.45,C,4,0,0
7875,3,male,26.7,0,2,37.62,C,3,0,0
7877,3,male,41.4,4,1,6.13,C,6,0,0
7879,3,female,28.3,2,4,11.34,C,7,0,0
7881,3,male,22.6,2,0,2.97,C,3,0,0
7882,3,male,16.2,2,1,8.75,C,4,0,0
7894,3,male,39.3,0,0,8.12,C,1,1,0
7897,2,male,0.0,2,3,49.77,C,6,0,0
7900,1,female,42.9,5,4,14.16,C,10,0,0
7906,2,female,6.2,4,0,43.26,C,5,0,0
7914,3,female,33.8,4,1,31.3,C,6,0,0
7929,3,female,18.1,0,0,34.73,C,1,1,0
7933,3,male,11.6,5,2,44.57,C,8,0,0
7940,2,male,15.2,1,3,22.55,C,5,0,0
7963,3,female,25.2,0,1,33.97,C,2,0,0
7995,1,male,23.5,4,0,40.01,C,5,0,0
7997,3,male,33.7,1,2,105.09,C,4,0,0
7999,2,male,6.2,4,3,8.54,C,8,0,0
8002,2,male,20.0,1,4,2.66,C,6,0,0
8005,1,female,30.9,0,0,77.09,C,1,1,0
8007,3,male,53.3,4,4,1.8,C,9,0,0
8032,1,male,60.6,4,4,84.65,C,9,0,0
8044,3,male,4.1,5,0,34.87,C,6,0,0
8045,2,male,33.7,3,3,20.07,C,7,0,0
8050,3,male,46.4,1,0,7.67,C,2,0,0
8051,2,female,0.0,3,1,42.45,C,5,0,0
8059,1,male,12.1,1,3,14.15,C,5,0,0
8075,3,male,28.2,1,3,4.56,C,5,0,0
8092,3,male,26.7,1,0,14.46,C,2,0,0
8097,3,female,33.9,5,0,75.19,C,6,0,0
8098,3,female,24.4,4,1,19.49,C,6,0,0
8103,1,male,21.9,5,0,59.57,C,6,0,0
8106,3,female,30.6,5,4,63.83,C,10,0,0
8110,1,male,21.4,0,0,4.27,C,1,1,0
8114,3,female,29.1,5,4,37.7,C,10,0,0
8119,3,female,9.2,1,2,155.4,C,4,0,0
8125,2,male,51.5,2,4,4.09,C,7,0,0
8129,3,female,9.0,0,0,61.8,C,1,1,0
8131,2,male,34.1,5,0,28.02,C,6,0,0
8161,2,male,30.6,2,2,2.38,C,5,0,0
8175,2,male,57.8,3,2,63.13,C,6,0,0
8194,2,male,9.7,1,2,21.21,C,4,0,0
8195,1,male,4.3,1,3,43.72,C,5,0,0
8197,3,male,33.5,4,2,8.51,C,7,0,0
8200,3,female,29.6,1,3,44.02,C,5,0,0
8205,3,male,24.9,0,1,8.16,C,2,0,0
8208,3,male,42.8,5,3,9.05,C,9,0,0
8217,3,male,46.8,2,2,73.77,C,5,0,0
8222,1,female,22.8,1,4,11.33,C,6,0,0
8224,1,female,35.4,2,2,2.49,C,5,0,0
8227,1,male,27.3,1,0,1.07,C,2,0,0
8233,2,female,74.1,0,0,11.56,C,1,1,0
8243,3,male,30.9,0,2,23.97,C,3,0,0
8270,3,female,21.7,0,0,4.02,C,1,1,0
8276,1,female,35.8,5,3,16.58,C,9,0,0
8289,2,female,29.4,3,4,2.01,C,8,0,0
8298,2,female,29.7,2,1,24.47,C,4,0,0
8301,2,male,42.6,3,4,20.76,C,8,0,0
8308,3,female,26.6,1,1,0.25,C,3,0,0
8341,3,female,20.5,4,3,76.73,C,8,0,0
8343,3,male,13.1,2,2,0.23,C,5,0,0
8348,2,male,40.0,2,1,29.12,C,4,0,0
8355,3,male,32.6,3,3,53.65,C,7,0,0
8361,1,male,20.4,3,0,12.23,C,4,0,0
8363,3,female,36.3,4,3,26.01,C,8,0,0
8370,1,male,32.3,4,1,6.77,C,6,0,0
8377,3,male,15.5,1,1,44.11,C,3,0,0
8378,3,female,24.2,2,3,3.54,C,6,0,0
8379,1,male,14.9,3,1,11.76,C,5,0,0
8380,3,female,29.1,1,2,26.82,C,4,0,0
8381,3,female,24.2,1,2,32.09,C,4,0,0
8385,1,male,13.8,5,4,57.53,C,10,0,0
8387,3,female,39.5,5,4,10.68,C,10,0,0
8396,2,female,21.3,1,4,106.64,C,6,0,0
8400,3,male,41.6,5,1,2.15,C,7,0,0
8402,3,male,30.3,2,2,1.62,C,5,0,0
8405,1,female,29.4,0,2,3.23,C,3,0,0
8406,3,female,39.4,3,3,28.87,C,7,0,0
8409,3,female,30.0,1,4,36.93,C,6,0,0
8410,1,male,50.1,4,2,10.13,C,7,0,0
8420,2,female,31.3,1,4,119.87,C,6,0,0
