,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
1854,3,female,40.1,3,2,40.0,S,6,0,1
1855,3,male,30.3,2,3,8.15,S,6,0,0
1857,1,female,36.0,3,3,8.44,S,7,0,0
1858,3,male,23.6,3,1,50.65,S,5,0,1
1859,2,female,29.4,4,0,29.11,S,5,0,1
1860,2,male,28.4,3,0,14.35,S,4,0,1
1861,2,male,39.4,0,2,8.85,S,3,0,1
1862,2,male,31.2,3,4,51.48,S,8,0,0
1863,2,male,2.3,2,4,19.59,S,7,0,0
1864,2,male,9.5,5,2,30.27,S,8,0,1
1865,3,male,13.8,1,4,0.4,S,6,0,1
1866,3,male,35.4,4,4,17.98,S,9,0,0
1868,1,male,52.4,0,1,49.55,S,2,0,0
1870,3,male,47.3,4,2,5.85,S,7,0,1
1871,3,female,1.9,5,1,83.49,S,7,0,0
1872,1,female,29.2,4,1,0.58,S,6,0,0
1873,3,male,32.4,4,0,7.05,S,5,0,1
1874,3,male,32.4,5,1,8.8,S,7,0,1
1875,3,female,24.7,5,1,55.38,S,7,0,0
1878,1,female,41.1,1,1,37.98,S,3,0,0
1879,2,male,32.5,1,3,8.63,S,5,0,0
1881,3,male,25.1,0,1,45.06,S,2,0,1
1882,3,male,24.4,5,4,73.97,S,10,0,1
1883,3,female,36.3,2,3,77.65,S,6,0,1
1884,3,female,51.3,2,1,47.18,S,4,0,0
1885,2,female,9.5,2,4,50.61,S,7,0,0
1886,3,male,8.8,5,2,34.75,S,8,0,0
1887,3,male,32.7,3,3,42.6,S,7,0,0
1889,1,male,30.7,2,2,12.78,S,5,0,1
1890,3,male,28.7,4,4,19.61,S,9,0,0
1891,3,male,37.7,5,3,34.93,S,9,0,0
1892,1,male,25.0,5,3,17.3,S,9,0,1
1893,3,female,12.1,4,1,15.04,S,6,0,0
1894,3,female,17.9,4,2,26.53,S,7,0,0
1896,1,female,11.4,2,0,2.41,S,3,0,0
1898,3,male,29.9,4,3,83.39,S,8,0,0
1899,3,female,24.0,0,4,1.27,S,5,0,1
1900,2,female,31.9,0,0,24.11,S,1,1,0
1902,2,male,15.7,3,1,30.12,S,5,0,1
1903,2,female,13.0,3,0,13.95,S,4,0,0
1906,2,female,16.7,4,2,8.74,S,7,0,1
1907,1,male,25.7,2,0,30.23,S,3,0,0
1909,1,male,32.1,2,3,28.99,S,6,0,0
1910,3,female,20.5,2,2,46.25,S,5,0,0
1911,3,female,33.0,3,0,11.53,S,4,0,1
1912,3,male,38.3,4,1,10.62,S,6,0,1
1913,1,male,11.9,0,1,41.51,S,2,0,0
1914,1,male,32.8,4,2,22.72,S,7,0,0
1916,3,male,25.4,2,2,25.25,S,5,0,1
1917,2,male,24.5,2,0,34.83,S,3,0,0
1920,3,male,22.1,3,1,14.52,S,5,0,1
1921,1,male,25.3,1,2,67.27,S,4,0,0
1923,3,female,32.7,3,0,10.57,S,4,0,0
1924,2,male,30.6,1,1,47.54,S,3,0,1
1925,3,male,21.0,5,0,1.91,S,6,0,0
1926,1,female,44.1,2,2,139.92,S,5,0,0
1928,1,female,11.0,0,3,52.72,S,4,0,1
1929,3,male,31.3,3,3,28.06,S,7,0,0
1931,2,female,42.0,2,2,18.22,S,5,0,0
1933,1,male,29.7,1,3,34.7,S,5,0,0
1934,1,female,35.9,0,0,74.31,S,1,1,1
1935,3,female,24.8,1,3,1.13,S,5,0,1
1936,2,female,52.5,2,1,3.69,S,4,0,0
1937,2,female,36.1,4,3,37.54,S,8,0,1
1938,3,male,42.0,4,0,13.51,S,5,0,0
1939,3,female,25.9,0,1,36.24,S,2,0,0
1940,3,male,27.3,5,0,8.27,S,6,0,0
1941,1,female,40.4,2,4,31.67,S,7,0,0
1943,3,male,11.5,3,0,4.2,S,4,0,1
1944,1,male,30.8,4,3,84.84,S,8,0,1
1946,3,male,27.2,2,0,48.61,S,3,0,0
1947,3,male,34.3,0,3,38.2,S,4,0,0
1948,1,male,27.8,5,4,0.69,S,10,0,0
1949,2,male,0.0,4,2,22.48,S,7,0,0
1950,3,male,10.6,3,2,44.48,S,6,0,0
1951,1,male,42.6,0,4,7.82,S,5,0,0
1953,3,female,31.7,1,0,84.86,S,2,0,1
1955,3,male,17.4,4,0,25.38,S,5,0,1
1957,1,female,33.6,5,2,32.39,S,8,0,0
1958,3,female,35.0,0,2,40.1,S,3,0,1
1959,3,male,59.6,3,0,32.5,S,4,0,1
1960,3,female,22.3,0,3,45.06,S,4,0,0
1961,3,female,52.4,4,2,10.48,S,7,0,0
1962,3,female,17.0,2,0,22.68,S,3,0,1
1963,3,male,35.8,5,2,25.46,S,8,0,0
1965,3,male,27.2,4,4,6.22,S,9,0,0
1966,3,female,28.9,4,2,11.72,S,7,0,0
1969,3,male,17.2,0,3,23.63,S,4,0,0
1971,3,male,39.6,2,0,9.18,S,3,0,1
1972,3,male,48.4,3,4,93.69,S,8,0,0
1976,2,male,18.0,3,1,16.3,S,5,0,0
1977,3,male,13.1,0,0,25.0,S,1,1,0
1978,1,male,11.7,3,2,11.98,S,6,0,1
1979,3,female,29.0,1,2,6.02,S,4,0,1
1980,3,female,18.8,1,2,7.19,S,4,0,0
1981,2,male,45.8,1,4,20.11,S,6,0,1
1982,3,female,20.9,1,3,2.36,S,5,0,0
1983,3,female,30.3,0,2,8.55,S,3,0,0
1984,2,female,25.3,4,4,40.68,S,9,0,0
1985,1,female,9.3,1,2,7.74,S,4,0,0
1986,2,female,44.3,5,1,3.98,S,7,0,1
1988,3,male,40.3,4,0,143.53,S,5,0,0
1989,3,male,37.3,1,4,2.91,S,6,0,1
1990,1,female,18.4,5,1,18.18,S,7,0,1
1991,3,male,18.6,4,0,22.9,S,5,0,0
1994,2,male,34.4,4,1,8.68,S,6,0,1
1995,2,male,42.7,4,0,2.83,S,5,0,1
1996,3,female,21.6,2,3,18.44,S,6,0,1
1997,3,female,44.4,3,4,3.4,S,8,0,0
1998,3,male,23.1,4,4,65.56,S,9,0,0
2001,3,male,41.4,4,2,26.97,S,7,0,0
2002,3,male,41.6,1,3,14.5,S,5,0,1
2003,2,female,8.3,4,0,22.22,S,5,0,0
2005,3,male,62.3,0,4,19.9,S,5,0,1
2006,2,male,24.0,0,4,212.84,S,5,0,0
2008,3,female,46.4,3,3,2.06,S,7,0,0
2009,3,female,29.9,2,2,41.39,S,5,0,0
2010,3,male,28.9,3,0,3.4,S,4,0,0
2011,3,male,55.6,0,0,15.85,S,1,1,0
2012,3,male,10.0,5,1,49.37,S,7,0,1
2013,1,male,18.0,0,4,4.39,S,5,0,0
2014,2,female,34.8,5,3,11.08,S,9,0,0
2016,2,female,23.8,5,1,65.31,S,7,0,0
2017,1,male,23.6,5,1,5.12,S,7,0,1
2018,3,female,42.5,4,0,24.56,S,5,0,0
2019,3,male,38.7,3,4,10.3,S,8,0,1
2020,2,male,5.4,5,0,22.65,S,6,0,1
2021,2,male,19.3,3,1,5.86,S,5,0,0
2024,3,male,13.6,4,0,1.42,S,5,0,0
2025,2,female,35.3,5,0,94.34,S,6,0,0
2028,3,female,29.0,0,4,11.04,S,5,0,0
2030,3,male,48.4,0,0,30.89,S,1,1,0
2031,2,female,48.8,4,4,11.01,S,9,0,0
2034,3,female,14.2,4,4,16.23,S,9,0,0
2035,3,male,44.0,2,3,25.97,S,6,0,0
2036,1,male,40.5,2,0,51.45,S,3,0,0
2037,1,female,17.6,1,4,65.74,S,6,0,0
2038,3,male,19.4,3,1,8.97,S,5,0,0
2039,3,male,35.4,0,0,8.83,S,1,1,0
2040,3,male,12.5,5,3,14.7,S,9,0,1
2041,3,female,20.2,0,4,17.85,S,5,0,0
2042,1,female,14.4,2,4,60.37,S,7,0,0
2043,3,male,14.9,3,0,0.24,S,4,0,0
2045,3,male,41.7,5,4,7.95,S,10,0,1
2046,3,female,4.4,1,4,68.5,S,6,0,0
2047,3,female,35.1,5,1,12.22,S,7,0,1
2049,1,male,42.6,1,0,12.77,S,2,0,0
2052,1,female,17.6,2,2,44.05,S,5,0,0
2053,1,male,42.9,3,0,4.12,S,4,0,1
2054,3,male,36.0,5,1,13.89,S,7,0,1
2055,1,male,22.1,4,0,32.66,S,5,0,1
2056,3,male,41.7,0,3,28.44,S,4,0,0
2058,3,female,29.0,3,1,70.36,S,5,0,1
2060,1,male,36.5,2,3,40.04,S,6,0,0
2061,3,male,15.1,2,0,10.69,S,3,0,0
2062,3,female,24.8,5,2,21.01,S,8,0,1
2063,1,male,19.8,2,2,31.62,S,5,0,0
2066,3,female,13.5,1,3,119.46,S,5,0,0
2067,3,male,34.7,4,1,4.69,S,6,0,0
2068,3,male,8.3,5,0,2.78,S,6,0,0
2070,2,male,21.8,0,2,18.02,S,3,0,1
2072,3,male,31.8,2,2,11.68,S,5,0,0
2073,2,female,32.4,4,1,7.08,S,6,0,1
2074,3,male,12.7,5,2,7.64,S,8,0,1
2075,1,male,40.8,0,2,6.96,S,3,0,1
2076,1,male,29.7,0,4,9.08,S,5,0,0
2078,3,male,27.7,2,0,53.77,S,3,0,1
2079,3,male,30.8,3,1,24.39,S,5,0,1
2080,3,female,16.6,3,0,11.25,S,4,0,0
2081,3,female,26.9,0,3,13.54,S,4,0,0
2082,1,female,23.1,0,0,101.29,S,1,1,0
2083,3,male,19.1,2,1,6.5,S,4,0,1
2084,3,male,30.9,0,4,69.7,S,5,0,0
2085,3,male,34.1,4,0,42.72,S,5,0,0
2090,1,female,30.4,5,1,50.88,S,7,0,1
2091,3,female,31.3,0,0,53.29,S,1,1,1
2092,3,female,45.6,0,2,27.09,S,3,0,0
2093,2,female,12.1,5,1,46.83,S,7,0,0
2095,3,male,33.7,4,1,12.92,S,6,0,1
2097,1,male,48.4,3,2,18.31,S,6,0,1
2098,2,male,32.6,0,3,3.3,S,4,0,1
2099,1,male,42.4,2,0,33.45,S,3,0,0
2100,3,male,44.7,0,3,28.34,S,4,0,1
2101,3,female,34.8,0,0,3.46,S,1,1,0
2102,3,male,0.0,2,1,2.35,S,4,0,0
2104,1,male,32.0,3,2,57.35,S,6,0,1
2107,3,female,35.5,1,0,6.31,S,2,0,1
2109,3,male,57.9,0,4,47.02,S,5,0,1
2110,3,male,32.7,2,3,60.84,S,6,0,0
2111,3,male,47.9,5,4,27.78,S,10,0,0
2112,2,female,29.4,2,2,63.67,S,5,0,0
2113,3,male,39.5,0,3,62.21,S,4,0,1
2115,2,female,43.1,1,3,33.14,S,5,0,0
2117,2,male,41.4,5,4,26.35,S,10,0,0
2118,3,male,38.4,0,3,52.44,S,4,0,0
2119,2,male,26.8,5,2,31.72,S,8,0,1
2120,1,female,23.3,4,4,10.71,S,9,0,1
2121,3,male,24.8,4,4,37.03,S,9,0,0
2122,1,male,33.0,1,4,28.38,S,6,0,1
2123,3,male,46.0,2,1,31.38,S,4,0,0
2124,3,male,21.5,2,1,3.21,S,4,0,1
2125,3,female,5.2,1,2,4.3,S,4,0,1
2127,2,male,38.4,0,0,18.06,S,1,1,0
2129,3,male,45.6,1,3,3.11,S,5,0,0
2130,3,male,42.1,5,4,9.76,S,10,0,0
2132,3,male,22.3,0,1,130.32,S,2,0,0
2133,2,male,38.3,4,2,57.56,S,7,0,0
2135,3,male,4.9,1,4,44.16,S,6,0,1
2137,3,male,33.2,5,0,8.3,S,6,0,1
2138,3,female,32.7,4,0,43.93,S,5,0,0
2140,3,female,45.6,2,3,42.08,S,6,0,1
2141,3,female,26.0,0,1,72.21,S,2,0,0
2142,3,male,29.0,5,0,68.55,S,6,0,1
2144,3,female,26.5,4,3,87.34,S,8,0,0
2145,3,male,9.6,2,0,39.32,S,3,0,1
2146,3,female,32.0,5,1,37.14,S,7,0,0
2148,2,male,23.9,2,0,6.12,S,3,0,0
2149,1,female,27.1,4,1,48.66,S,6,0,1
2150,3,male,0.0,4,2,191.76,S,7,0,0
2151,3,female,45.9,4,4,40.73,S,9,0,0
2152,3,female,41.6,0,4,27.75,S,5,0,1
2155,2,female,49.3,3,3,33.57,S,7,0,0
2156,3,male,12.8,4,4,21.49,S,9,0,0
2161,3,male,25.0,1,3,3.91,S,5,0,1
2162,3,male,34.4,1,0,102.89,S,2,0,0
2165,3,male,16.0,5,1,6.78,S,7,0,1
2166,3,male,14.3,4,0,76.62,S,5,0,1
2169,2,female,26.6,4,3,1.16,S,8,0,0
2170,2,male,34.0,2,2,16.05,S,5,0,1
2171,1,male,36.3,3,1,21.76,S,5,0,0
2172,1,male,39.6,3,3,0.3,S,7,0,0
2173,1,male,34.7,2,1,34.6,S,4,0,1
2174,1,female,15.3,5,2,58.42,S,8,0,0
2175,3,male,37.1,1,1,0.8,S,3,0,1
2176,2,female,32.1,4,1,21.71,S,6,0,0
2177,2,male,59.7,5,2,1.1,S,8,0,1
2178,3,male,29.1,4,4,66.11,S,9,0,1
2180,3,male,27.7,0,1,1.93,S,2,0,0
2181,3,female,29.7,2,1,62.39,S,4,0,0
2186,2,male,23.1,3,0,26.88,S,4,0,1
2188,1,male,39.0,0,0,17.68,S,1,1,1
2189,1,male,16.7,1,3,99.12,S,5,0,1
2191,3,male,35.3,1,4,16.19,S,6,0,1
2193,3,male,14.4,3,3,2.53,S,7,0,0
2194,1,male,53.0,1,0,10.97,S,2,0,0
2195,2,male,15.5,1,0,8.22,S,2,0,0
2196,1,female,7.7,5,1,36.47,S,7,0,0
2197,3,male,18.0,0,1,29.64,S,2,0,1
2198,1,male,32.2,1,3,45.59,S,5,0,0
2199,3,female,30.0,3,1,17.81,S,5,0,0
2201,3,male,18.2,1,1,6.46,S,3,0,0
2202,2,female,32.3,4,4,71.3,S,9,0,0
2203,2,male,44.8,5,1,2.49,S,7,0,0
2204,1,male,19.8,3,1,28.85,S,5,0,1
2205,3,female,38.9,1,4,8.43,S,6,0,1
2206,3,female,3.3,4,0,7.72,S,5,0,0
2208,3,male,42.9,1,2,124.05,S,4,0,0
2210,3,male,40.6,4,4,5.12,S,9,0,1
2211,1,female,47.4,5,4,14.54,S,10,0,1
2212,3,male,11.0,4,3,19.47,S,8,0,0
2216,1,male,35.1,0,2,34.18,S,3,0,1
2217,3,female,30.0,4,0,23.32,S,5,0,0
2219,2,male,36.2,2,2,5.45,S,5,0,0
2220,1,female,30.5,0,2,6.21,S,3,0,1
2221,3,female,0.0,0,1,13.59,S,2,0,0
2222,3,male,38.0,1,0,4.72,S,2,0,0
2223,3,male,39.2,5,4,209.84,S,10,0,0
2224,3,male,11.6,0,3,18.89,S,4,0,0
2225,1,male,12.6,4,1,24.78,S,6,0,0
2226,3,male,36.2,1,1,30.67,S,3,0,0
2227,3,male,31.7,0,1,6.97,S,2,0,0
2229,1,male,17.5,1,3,2.08,S,5,0,0
2230,3,male,33.4,5,0,111.33,S,6,0,1
2231,3,male,38.5,1,4,20.49,S,6,0,0
2232,3,female,20.8,1,0,0.96,S,2,0,1
2234,3,male,16.7,5,3,3.38,S,9,0,1
2235,3,male,47.5,4,0,49.94,S,5,0,0
2237,2,male,19.7,5,1,79.48,S,7,0,0
2239,3,female,11.3,3,0,39.9,S,4,0,0
2240,1,female,54.4,0,0,5.42,S,1,1,1
2241,3,male,26.6,2,2,2.52,S,5,0,0
2242,2,male,23.4,1,3,55.06,S,5,0,0
2243,1,female,26.0,1,1,38.02,S,3,0,1
2244,3,male,20.2,5,4,76.03,S,10,0,1
2245,3,female,27.5,4,4,78.73,S,9,0,0
2246,1,female,29.5,5,1,13.65,S,7,0,0
2247,3,female,29.2,1,3,12.28,S,5,0,1
2248,3,male,11.3,4,4,18.66,S,9,0,0
2250,1,male,21.3,0,1,0.16,S,2,0,0
2251,3,male,19.8,3,4,24.48,S,8,0,1
2252,2,male,19.1,5,4,0.64,S,10,0,1
2253,2,female,14.3,4,1,19.17,S,6,0,1
2256,1,female,18.9,0,0,12.07,S,1,1,0
2258,3,male,14.6,0,0,101.21,S,1,1,0
2260,3,male,11.8,2,0,40.65,S,3,0,1
2261,2,male,20.6,0,3,36.79,S,4,0,0
2262,3,male,21.3,2,1,65.02,S,4,0,1
2263,2,female,28.8,3,2,13.03,S,6,0,0
2264,3,male,8.6,4,2,1.85,S,7,0,0
2265,1,male,37.1,2,1,112.89,S,4,0,1
2266,2,female,52.3,3,4,14.4,S,8,0,0
2269,2,male,38.4,5,2,6.77,S,8,0,0
2271,3,male,28.4,5,0,45.07,S,6,0,0
2273,2,male,38.6,3,4,0.96,S,8,0,1
2275,2,male,17.6,3,0,70.2,S,4,0,0
2278,1,male,41.4,0,0,16.47,S,1,1,1
2279,1,male,50.5,1,3,43.75,S,5,0,0
2281,2,male,37.3,4,0,8.45,S,5,0,0
2282,2,female,32.7,1,4,187.11,S,6,0,0
2284,2,male,13.2,1,1,127.44,S,3,0,0
2285,3,male,21.9,5,4,83.54,S,10,0,0
2286,3,male,41.6,2,1,40.13,S,4,0,1
2287,1,female,14.2,2,1,27.91,S,4,0,0
2288,3,male,32.4,0,0,0.15,S,1,1,0
2289,3,female,28.8,0,3,32.28,S,4,0,0
2290,2,female,26.3,2,0,47.37,S,3,0,0
2291,3,male,37.0,5,4,42.24,S,10,0,0
2292,2,female,13.4,5,1,6.04,S,7,0,0
2293,3,female,18.1,1,0,25.17,S,2,0,0
2294,3,male,27.1,5,4,25.57,S,10,0,0
2295,3,male,12.2,0,4,33.86,S,5,0,0
2297,3,male,17.8,0,0,38.34,S,1,1,0
2299,3,male,16.7,1,4,0.61,S,6,0,0
2300,2,male,38.9,2,0,4.7,S,3,0,1
2301,3,male,6.5,2,3,1.32,S,6,0,0
2305,1,male,17.4,3,4,2.68,S,8,0,0
2307,3,female,7.6,2,2,89.9,S,5,0,0
2308,1,male,29.5,1,4,168.28,S,6,0,0
2309,2,female,17.7,1,3,1.65,S,5,0,0
2310,3,male,25.4,0,2,56.81,S,3,0,0
2311,3,female,20.0,5,1,20.94,S,7,0,1
2312,3,female,17.8,5,4,31.05,S,10,0,0
2313,3,female,52.9,3,0,22.57,S,4,0,1
2314,3,male,39.9,2,2,82.68,S,5,0,1
2315,3,male,8.3,1,3,20.83,S,5,0,0
2316,3,male,16.7,2,4,5.88,S,7,0,0
2317,3,male,41.0,3,2,48.43,S,6,0,0
2318,3,male,42.6,5,2,23.07,S,8,0,0
2320,2,female,38.8,4,0,19.81,S,5,0,1
2321,1,male,32.7,4,4,37.21,S,9,0,1
2322,3,female,1.8,3,0,11.22,S,4,0,0
2323,1,male,23.4,1,4,77.76,S,6,0,0
2324,3,male,27.1,4,1,60.7,S,6,0,1
2326,3,male,10.5,0,4,1.79,S,5,0,1
2328,3,female,20.3,0,2,17.19,S,3,0,1
2329,2,male,21.5,4,4,41.2,S,9,0,0
2330,3,female,21.7,4,2,9.94,S,7,0,0
2331,3,female,27.1,1,4,29.79,S,6,0,0
2332,1,male,33.3,4,3,25.87,S,8,0,0
2333,3,female,53.8,1,0,23.95,S,2,0,1
2334,1,female,41.2,3,3,3.94,S,7,0,0
2335,3,female,47.4,4,3,21.54,S,8,0,0
2338,1,male,40.2,5,0,19.77,S,6,0,0
2339,1,male,28.8,2,0,32.68,S,3,0,0
2340,3,female,39.2,5,1,26.95,S,7,0,1
2341,3,female,16.6,1,1,6.95,S,3,0,0
2343,2,male,26.5,2,0,43.03,S,3,0,0
2345,3,male,23.9,4,3,72.44,S,8,0,1
2346,2,male,35.9,3,1,76.4,S,5,0,1
2347,3,male,39.8,5,0,11.28,S,6,0,0
2349,1,male,33.8,1,1,13.49,S,3,0,0
2350,3,male,33.8,4,1,2.22,S,6,0,1
2351,3,female,39.3,0,3,48.64,S,4,0,1
2352,3,female,42.8,4,4,5.06,S,9,0,0
2353,1,male,54.4,3,4,64.4,S,8,0,1
2355,2,male,49.4,1,3,10.45,S,5,0,0
2357,1,male,13.7,2,4,29.76,S,7,0,0
2358,3,male,19.9,1,4,38.69,S,6,0,0
2362,3,male,18.3,2,0,57.55,S,3,0,0
2365,3,male,2.7,3,1,25.65,S,5,0,0
2366,3,male,0.0,1,4,32.66,S,6,0,0
2367,3,male,23.7,2,2,14.93,S,5,0,0
2368,3,male,32.5,5,4,25.19,S,10,0,0
2369,1,female,38.2,0,1,86.13,S,2,0,1
2371,2,male,10.2,0,1,3.58,S,2,0,1
2373,3,male,29.0,4,4,22.51,S,9,0,0
2374,2,female,43.1,0,2,17.71,S,3,0,1
2375,3,male,39.0,4,4,48.14,S,9,0,0
2377,3,male,34.0,4,0,31.94,S,5,0,1
2378,3,male,17.2,5,0,83.35,S,6,0,0
2379,2,male,30.0,5,2,1.93,S,8,0,1
2380,3,female,28.1,2,4,9.74,S,7,0,1
2381,3,male,48.7,2,3,73.12,S,6,0,1
2382,1,female,35.9,4,2,50.36,S,7,0,1
2384,2,female,18.4,4,0,5.93,S,5,0,0
2386,3,female,7.1,4,2,25.76,S,7,0,0
2387,3,male,25.8,1,2,62.99,S,4,0,0
2389,1,male,35.5,5,4,2.31,S,10,0,1
2390,3,female,37.6,4,3,111.97,S,8,0,0
2393,3,female,11.9,0,0,31.84,S,1,1,0
2394,2,female,20.5,2,3,11.65,S,6,0,1
2396,2,female,37.7,2,0,23.21,S,3,0,0
2397,3,male,25.5,5,1,86.06,S,7,0,0
2398,1,male,62.0,0,1,25.91,S,2,0,1
2400,3,male,46.4,1,1,37.08,S,3,0,0
2402,1,male,35.4,2,3,92.24,S,6,0,0
2403,3,male,34.4,4,1,21.33,S,6,0,0
2404,3,female,3.7,4,3,110.15,S,8,0,1
2405,3,female,14.3,5,1,0.84,S,7,0,0
2406,2,male,25.9,1,3,24.36,S,5,0,0
2408,1,male,27.3,3,0,32.76,S,4,0,1
2409,3,female,32.8,1,0,22.07,S,2,0,0
2410,2,female,0.0,4,4,26.72,S,9,0,1
2411,2,male,36.1,5,4,14.26,S,10,0,0
2412,1,male,29.9,2,0,1.69,S,3,0,0
2416,3,male,25.7,0,2,46.95,S,3,0,0
2417,2,female,33.0,2,4,4.19,S,7,0,0
2418,3,male,17.1,2,4,1.62,S,7,0,0
2419,3,male,1.0,2,0,0.56,S,3,0,0
2420,3,female,12.9,2,0,23.61,S,3,0,0
2421,1,male,28.1,0,2,22.24,S,3,0,0
2422,2,male,25.5,1,2,3.75,S,4,0,1
2423,3,female,28.7,1,4,13.62,S,6,0,0
2424,2,male,19.8,5,4,24.18,S,10,0,0
2425,1,female,10.6,0,4,36.05,S,5,0,1
2427,1,female,26.7,0,3,32.82,S,4,0,1
2429,2,male,18.5,1,3,28.23,S,5,0,1
2431,3,male,0.0,1,4,26.63,S,6,0,1
2432,3,male,23.4,0,4,15.09,S,5,0,1
2433,1,male,30.8,3,0,10.8,S,4,0,0
2434,1,male,25.7,4,4,21.03,S,9,0,1
2435,3,male,21.1,2,4,15.37,S,7,0,0
2437,3,female,2.5,1,1,8.22,S,3,0,0
2438,2,female,34.1,5,3,4.7,S,9,0,0
2440,3,male,23.9,1,4,8.93,S,6,0,0
2441,3,male,7.4,0,3,1.05,S,4,0,0
2442,3,male,15.5,1,0,15.66,S,2,0,1
2443,1,female,29.6,3,1,54.7,S,5,0,1
2447,3,male,20.9,5,4,39.73,S,10,0,0
2449,2,female,32.0,4,0,41.74,S,5,0,0
2450,3,female,30.5,1,2,16.94,S,4,0,0
2451,1,female,42.1,2,1,23.95,S,4,0,1
2452,3,male,20.3,0,0,28.49,S,1,1,0
2453,1,male,24.4,0,3,7.02,S,4,0,0
2455,3,male,42.1,1,1,28.19,S,3,0,0
2456,3,female,33.7,2,4,55.4,S,7,0,0
2458,1,female,31.9,2,0,23.77,S,3,0,0
2459,2,male,44.4,5,1,2.46,S,7,0,0
2463,1,male,29.0,3,3,114.65,S,7,0,0
2464,3,male,39.2,4,1,10.53,S,6,0,1
2465,3,female,61.6,1,1,34.23,S,3,0,0
2466,2,female,40.5,2,4,4.98,S,7,0,0
2467,1,male,41.8,5,0,40.68,S,6,0,0
2468,3,male,21.4,1,0,119.77,S,2,0,0
2469,2,male,31.2,2,1,134.51,S,4,0,0
2470,3,male,27.7,3,3,4.32,S,7,0,0
2471,2,male,48.7,2,4,46.85,S,7,0,1
2473,2,male,47.6,1,3,51.74,S,5,0,1
2474,2,female,10.8,0,4,12.97,S,5,0,0
2476,2,male,16.9,2,3,13.38,S,6,0,0
2477,3,male,41.0,0,3,46.55,S,4,0,1
2478,3,female,16.9,4,3,52.99,S,8,0,0
2482,3,male,40.8,4,0,0.42,S,5,0,1
2483,1,female,20.6,1,4,30.14,S,6,0,0
2484,3,male,37.1,3,1,58.68,S,5,0,0
2485,2,female,42.3,5,0,75.85,S,6,0,1
2488,3,male,14.0,4,0,16.57,S,5,0,0
2491,1,female,41.9,5,4,11.81,S,10,0,0
2492,3,male,36.8,0,2,29.1,S,3,0,1
2493,1,male,5.3,1,4,1.68,S,6,0,0
2494,2,male,21.9,1,4,5.07,S,6,0,0
2495,3,female,12.8,5,4,93.79,S,10,0,0
2496,3,male,41.1,2,1,0.31,S,4,0,0
2497,3,male,22.7,3,1,7.27,S,5,0,1
2499,3,male,31.4,0,1,38.4,S,2,0,0
2500,2,male,37.5,2,0,3.57,S,3,0,1
2503,1,male,16.4,2,1,65.97,S,4,0,1
2504,3,female,46.4,3,3,14.2,S,7,0,0
2506,3,male,18.9,4,4,36.28,S,9,0,1
2507,3,female,28.3,2,3,68.69,S,6,0,0
2508,1,male,26.1,3,3,117.6,S,7,0,1
2510,1,male,46.0,1,2,29.34,S,4,0,0
2511,2,male,46.1,3,1,18.02,S,5,0,1
2512,1,female,23.7,1,1,5.46,S,3,0,0
2513,3,male,33.3,1,3,52.79,S,5,0,0
2514,3,female,49.8,1,3,48.77,S,5,0,1
2516,3,female,16.7,5,4,2.86,S,10,0,0
2517,3,female,37.3,3,2,8.73,S,6,0,0
2518,3,male,34.9,2,3,56.25,S,6,0,1
2519,3,male,42.0,0,1,16.1,S,2,0,1
2520,3,male,46.4,4,4,20.68,S,9,0,1
2521,3,male,14.4,5,0,30.26,S,6,0,0
2522,2,female,19.3,5,1,16.8,S,7,0,0
2523,3,female,41.7,1,3,1.15,S,5,0,0
2524,1,male,31.1,0,4,29.64,S,5,0,1
2528,3,male,40.7,3,1,58.77,S,5,0,0
2529,3,male,10.1,0,4,98.81,S,5,0,1
2530,3,female,44.4,3,2,2.09,S,6,0,1
2531,2,male,26.2,2,0,5.15,S,3,0,1
2532,3,male,14.7,2,0,52.81,S,3,0,0
2534,3,female,11.9,4,1,0.16,S,6,0,1
2535,3,male,20.4,5,4,92.94,S,10,0,1
2536,1,male,2.8,5,4,19.39,S,10,0,1
2537,3,male,28.0,4,1,19.87,S,6,0,0
2538,3,female,37.2,5,1,67.51,S,7,0,1
2539,2,female,10.1,1,4,10.94,S,6,0,1
2540,3,female,29.2,2,4,28.03,S,7,0,1
2542,3,male,38.4,2,0,3.86,S,3,0,1
2545,3,male,3.6,1,0,23.55,S,2,0,0
2546,3,female,26.1,4,4,24.15,S,9,0,0
2547,3,male,19.1,2,3,18.4,S,6,0,0
2551,1,female,11.0,2,2,3.81,S,5,0,0
2552,2,male,12.1,5,4,11.18,S,10,0,1
2553,3,male,54.1,5,2,0.06,S,8,0,1
2555,2,female,11.4,4,2,20.34,S,7,0,1
2556,2,male,27.2,4,0,6.46,S,5,0,0
2557,1,male,25.7,4,3,9.78,S,8,0,0
2558,3,male,5.4,2,1,13.95,S,4,0,0
2559,3,female,18.4,0,3,1.29,S,4,0,0
2560,3,male,28.6,3,2,7.95,S,6,0,1
2561,3,female,46.7,5,3,47.97,S,9,0,1
2562,3,female,26.4,4,2,13.34,S,7,0,0
2564,3,female,17.6,0,1,7.05,S,2,0,0
2565,3,male,44.3,5,4,133.83,S,10,0,0
2566,3,male,41.6,4,1,5.14,S,6,0,0
2567,3,male,40.1,2,4,75.47,S,7,0,0
