,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
2683,1,male,27.3,2,2,24.72,C,5,0,0
2686,1,male,39.9,0,0,62.58,C,1,1,0
2702,2,female,48.6,1,4,23.16,C,6,0,0
2705,3,male,40.1,1,2,28.22,C,4,0,1
2717,2,male,49.8,0,4,22.87,C,5,0,1
2719,3,male,34.5,0,1,23.64,C,2,0,0
2725,3,male,26.6,1,4,58.13,C,6,0,0
2727,1,male,21.6,3,0,28.35,C,4,0,0
2750,3,male,20.2,3,3,0.39,C,7,0,0
2758,1,female,50.1,1,0,18.27,C,2,0,1
2759,1,female,38.1,5,2,21.37,C,8,0,0
2764,1,male,17.8,2,0,26.32,C,3,0,0
2768,2,female,42.8,2,3,34.77,C,6,0,0
2771,3,female,43.5,0,1,4.05,C,2,0,0
2775,3,female,35.1,0,2,7.35,C,3,0,0
2780,1,male,31.9,0,2,74.23,C,3,0,0
2785,2,male,43.8,3,4,27.13,C,8,0,0
2789,2,female,43.4,2,2,53.16,C,5,0,1
2792,2,male,22.6,0,3,2.27,C,4,0,0
2793,3,female,34.5,2,0,25.93,C,3,0,0
2795,1,female,38.8,2,4,74.55,C,7,0,0
2832,1,male,31.9,0,4,23.98,C,5,0,0
2833,3,female,0.0,5,4,7.45,C,10,0,0
2834,2,male,13.4,1,4,21.5,C,6,0,0
2836,1,male,20.0,1,0,13.84,C,2,0,1
2843,2,female,40.3,1,0,14.22,C,2,0,1
2844,3,female,12.3,4,4,19.7,C,9,0,0
2850,3,male,21.2,2,4,82.9,C,7,0,1
2851,3,male,26.3,5,4,1.0,C,10,0,0
2852,3,male,38.6,5,2,68.13,C,8,0,0
2854,1,female,16.2,3,0,120.19,C,4,0,0
2855,3,female,28.2,3,4,0.36,C,8,0,0
2878,3,male,0.0,2,3,59.29,C,6,0,0
2891,3,male,64.0,2,3,17.75,C,6,0,1
2907,2,male,39.8,0,0,41.17,C,1,1,0
2909,3,female,10.2,2,1,9.94,C,4,0,0
2911,1,female,28.7,5,1,16.89,C,7,0,0
2913,3,male,0.0,0,1,17.04,C,2,0,1
2919,3,male,47.4,5,3,33.89,C,9,0,0
2923,3,male,14.6,4,2,72.87,C,7,0,0
2924,2,male,45.2,3,3,22.93,C,7,0,0
2926,1,female,29.5,1,1,13.04,C,3,0,1
2928,2,male,24.6,3,0,95.81,C,4,0,1
2936,3,male,31.1,5,4,61.82,C,10,0,1
2962,2,female,4.4,3,4,43.86,C,8,0,0
2964,3,female,17.6,5,3,36.4,C,9,0,1
2967,2,female,27.5,0,0,52.9,C,1,1,0
2973,3,male,42.8,5,0,55.89,C,6,0,1
2979,3,male,18.1,0,4,6.51,C,5,0,1
2980,3,male,22.7,0,4,8.84,C,5,0,0
2984,3,female,26.2,2,1,33.68,C,4,0,0
2993,3,male,17.7,3,0,1.13,C,4,0,0
2998,3,female,19.6,0,1,45.26,C,2,0,0
3001,2,male,22.0,2,2,92.57,C,5,0,1
3003,3,male,23.6,4,1,70.68,C,6,0,1
3009,1,male,31.9,3,2,21.6,C,6,0,0
3011,3,female,47.6,1,0,6.0,C,2,0,0
3013,3,male,11.5,0,3,139.63,C,4,0,0
3015,3,male,11.3,3,4,2.22,C,8,0,0
3019,1,male,18.4,3,2,27.12,C,6,0,1
3027,3,male,20.2,3,1,64.5,C,5,0,1
3038,3,male,44.6,2,0,4.24,C,3,0,0
3048,1,female,13.7,3,2,14.73,C,6,0,0
3051,3,male,18.1,0,1,16.8,C,2,0,0
3055,3,female,34.5,5,1,23.16,C,7,0,1
3061,3,male,16.9,4,2,66.41,C,7,0,0
3070,3,male,1.7,4,3,34.32,C,8,0,1
3080,2,female,30.9,3,4,17.56,C,8,0,1
3082,3,male,21.2,1,2,20.25,C,4,0,0
3083,3,male,18.4,4,3,39.2,C,8,0,0
3084,3,male,38.7,5,4,18.38,C,10,0,1
3090,3,female,17.4,2,2,70.02,C,5,0,0
3095,3,female,46.0,5,2,63.46,C,8,0,1
3107,2,female,22.5,4,0,11.73,C,5,0,0
3112,1,male,43.3,2,2,2.47,C,5,0,1
3113,3,female,27.0,5,2,14.41,C,8,0,0
3115,1,male,48.6,4,3,63.96,C,8,0,1
3126,3,female,43.8,4,2,39.88,C,7,0,1
3127,3,male,33.7,5,4,1.88,C,10,0,0
3128,3,female,36.1,0,1,22.8,C,2,0,1
3129,3,female,24.8,0,3,19.06,C,4,0,1
3131,2,male,35.9,3,4,4.34,C,8,0,1
3137,3,female,57.5,1,0,1.16,C,2,0,1
3146,3,male,67.4,3,4,31.92,C,8,0,1
3150,3,male,0.0,3,0,44.95,C,4,0,1
3154,2,female,0.0,1,3,13.63,C,5,0,0
3161,3,male,31.9,2,1,26.32,C,4,0,0
3175,3,male,23.0,3,2,0.0,C,6,0,0
3195,3,female,0.0,5,0,2.86,C,6,0,0
3201,3,male,38.5,4,3,27.26,C,8,0,0
3217,1,male,8.1,5,0,53.09,C,6,0,0
3227,3,female,36.0,1,3,30.74,C,5,0,0
3228,3,male,19.4,3,2,23.26,C,6,0,0
3230,1,male,41.1,1,1,98.44,C,3,0,0
3239,2,male,36.1,2,3,57.27,C,6,0,0
3240,3,female,18.0,1,2,66.08,C,4,0,0
3244,2,male,21.5,0,0,4.9,C,1,1,1
3254,3,male,0.0,0,3,43.32,C,4,0,0
3267,3,female,57.3,1,3,32.77,C,5,0,0
3269,3,male,32.9,1,0,11.18,C,2,0,1
3278,1,female,36.1,5,3,14.83,C,9,0,0
3280,3,male,39.8,2,0,38.99,C,3,0,0
3281,2,female,29.0,2,3,6.96,C,6,0,0
3284,3,male,18.0,1,0,0.75,C,2,0,0
3289,1,male,29.7,1,1,17.47,C,3,0,0
3294,3,female,31.7,0,3,12.84,C,4,0,1
3296,1,male,39.2,2,2,42.84,C,5,0,1
3300,3,male,3.2,3,1,15.12,C,5,0,0
3306,3,female,36.1,3,2,32.16,C,6,0,0
3309,2,male,24.5,0,3,59.84,C,4,0,0
3311,3,male,17.1,4,2,13.29,C,7,0,1
3316,1,male,31.2,2,3,6.49,C,6,0,0
3323,1,male,28.5,3,2,87.49,C,6,0,0
3324,2,male,20.7,1,3,25.58,C,5,0,1
3329,3,male,36.3,1,4,31.54,C,6,0,1
3331,3,female,10.7,5,2,32.67,C,8,0,1
3333,2,male,38.1,5,1,44.13,C,7,0,0
3350,2,male,20.9,0,4,18.82,C,5,0,0
3351,3,male,23.4,3,3,76.6,C,7,0,0
3353,3,male,30.9,2,2,21.53,C,5,0,0
3359,1,male,38.5,1,1,8.55,C,3,0,1
3360,1,male,61.9,4,0,19.87,C,5,0,1
3375,3,female,20.5,0,1,77.17,C,2,0,1
3379,3,male,53.0,4,0,87.01,C,5,0,1
3385,3,male,36.5,1,3,15.37,C,5,0,1
3389,3,female,30.4,5,3,11.08,C,9,0,1
3392,1,female,4.2,0,1,4.77,C,2,0,1
3396,2,female,34.5,4,4,19.34,C,9,0,1
3409,3,female,26.9,4,0,20.97,C,5,0,0
3411,3,female,51.0,1,0,11.67,C,2,0,0
3412,3,male,56.3,5,1,30.39,C,7,0,0
3414,3,male,38.0,3,4,51.66,C,8,0,1
3417,3,female,13.4,4,1,88.15,C,6,0,1
3422,3,female,40.9,3,3,26.1,C,7,0,1
3428,2,male,26.6,0,3,19.36,C,4,0,1
3430,3,male,57.0,0,0,72.99,C,1,1,0
3434,3,female,35.9,3,0,36.38,C,4,0,1
3439,3,male,47.0,4,4,15.26,C,9,0,1
3440,2,female,22.3,3,3,25.9,C,7,0,0
3441,1,male,28.8,5,2,3.65,C,8,0,0
3450,1,female,44.2,0,0,44.77,C,1,1,0
3464,2,male,58.4,0,3,44.77,C,4,0,0
3465,3,male,27.0,0,2,30.69,C,3,0,1
3466,3,male,45.9,5,0,142.55,C,6,0,0
3475,3,female,30.3,5,3,5.55,C,9,0,1
3483,3,male,33.3,2,4,65.5,C,7,0,1
3488,3,male,44.6,3,0,81.32,C,4,0,0
3496,3,female,28.0,4,2,31.53,C,7,0,1
3506,3,male,17.5,0,2,35.81,C,3,0,1
3510,3,male,41.9,3,0,25.81,C,4,0,0
3512,3,male,16.5,3,0,10.22,C,4,0,1
3515,2,male,32.0,5,1,19.45,C,7,0,1
3520,1,female,32.3,1,1,29.04,C,3,0,0
3537,3,male,25.9,3,3,118.84,C,7,0,0
3542,3,male,17.6,0,4,28.06,C,5,0,0
3543,3,male,43.5,5,3,45.89,C,9,0,0
3544,2,male,46.6,5,1,25.99,C,7,0,1
3552,3,female,51.1,4,0,47.55,C,5,0,0
3565,3,male,18.4,0,1,57.4,C,2,0,1
3573,3,male,37.4,3,4,27.91,C,8,0,1
3574,1,female,12.3,1,3,35.03,C,5,0,1
3575,3,male,15.8,1,4,97.57,C,6,0,0
3580,2,male,31.7,1,3,7.43,C,5,0,0
3586,3,male,46.1,4,1,6.05,C,6,0,0
3596,1,male,21.8,2,0,43.86,C,3,0,0
3598,3,male,17.7,2,3,3.02,C,6,0,0
3603,3,male,27.8,2,4,41.67,C,7,0,0
3604,2,male,18.4,1,2,61.51,C,4,0,0
3607,1,female,43.1,4,2,64.16,C,7,0,0
3612,3,male,45.6,3,1,55.37,C,5,0,0
3613,2,male,34.5,4,1,4.64,C,6,0,1
3615,3,male,36.8,3,1,17.65,C,5,0,0
3618,2,male,19.9,4,0,50.97,C,5,0,1
3628,3,female,33.2,0,0,35.58,C,1,1,1
3630,3,male,12.2,2,0,93.93,C,3,0,1
3639,3,female,39.5,0,3,15.18,C,4,0,0
3640,3,male,36.8,2,2,5.13,C,5,0,0
3641,3,male,34.3,4,4,10.24,C,9,0,1
3642,3,male,20.8,2,0,12.93,C,3,0,0
3644,3,female,23.8,2,3,53.6,C,6,0,1
3647,3,male,21.6,5,0,4.39,C,6,0,0
3656,3,male,30.8,1,3,13.12,C,5,0,0
3657,3,female,31.1,5,1,53.07,C,7,0,0
3664,1,male,8.9,4,4,1.0,C,9,0,0
3668,3,female,25.5,3,4,14.48,C,8,0,0
3677,3,male,50.7,5,2,69.51,C,8,0,0
3683,1,female,18.5,4,3,39.83,C,8,0,0
3693,3,male,47.3,0,1,9.04,C,2,0,0
3694,3,male,16.2,5,1,2.09,C,7,0,0
3696,3,male,44.1,2,0,27.46,C,3,0,1
3705,2,male,11.2,5,4,3.35,C,10,0,1
3719,3,male,17.4,3,3,22.53,C,7,0,0
3720,3,male,28.2,2,2,8.8,C,5,0,0
3723,3,female,8.8,4,2,34.35,C,7,0,0
3732,3,male,13.3,4,3,81.94,C,8,0,0
3740,3,male,25.1,2,0,9.73,C,3,0,1
3741,2,female,71.0,0,2,5.92,C,3,0,1
3746,1,female,42.6,0,3,2.69,C,4,0,1
3749,3,male,30.2,3,4,74.08,C,8,0,1
3752,2,male,20.9,3,0,14.97,C,4,0,0
3753,1,female,30.7,0,4,20.87,C,5,0,1
3758,3,male,6.5,5,3,91.47,C,9,0,0
3759,3,female,39.4,4,2,11.8,C,7,0,1
3761,2,male,31.6,1,3,114.31,C,5,0,1
3764,3,male,44.1,2,0,12.76,C,3,0,0
3771,3,male,13.2,5,4,39.93,C,10,0,1
3777,3,female,44.4,3,0,138.3,C,4,0,0
3786,1,female,39.6,4,4,40.88,C,9,0,0
3789,2,male,40.4,0,2,10.94,C,3,0,1
3790,3,male,37.4,2,2,25.2,C,5,0,0
3791,3,male,19.2,4,4,4.13,C,9,0,0
3792,3,male,25.9,1,2,99.93,C,4,0,0
3797,3,male,37.7,2,1,1.12,C,4,0,0
3799,3,male,19.4,0,4,22.33,C,5,0,0
3808,1,female,20.8,2,1,10.87,C,4,0,0
3810,3,female,0.0,3,3,77.5,C,7,0,1
3829,3,male,42.2,1,3,9.21,C,5,0,0
3838,3,male,48.5,5,2,6.85,C,8,0,1
3861,3,male,17.5,5,0,140.39,C,6,0,0
3863,1,female,25.1,5,2,2.78,C,8,0,0
3871,2,male,30.2,1,4,22.39,C,6,0,0
3876,1,female,46.9,1,3,33.98,C,5,0,0
3882,3,male,6.8,5,0,56.3,C,6,0,1
3884,3,male,31.1,5,0,110.52,C,6,0,1
3890,2,male,35.0,5,4,103.3,C,10,0,1
3899,3,male,57.2,2,4,32.49,C,7,0,1
3904,1,female,20.0,3,1,20.56,C,5,0,1
3911,3,male,43.0,1,0,34.29,C,2,0,0
3915,3,female,33.0,1,0,8.38,C,2,0,0
3918,3,female,15.1,2,0,1.36,C,3,0,1
3920,3,female,35.0,0,3,9.45,C,4,0,1
3936,3,male,54.0,3,2,58.58,C,6,0,0
3939,2,female,17.5,0,2,8.61,C,3,0,0
3941,1,female,13.1,3,2,11.4,C,6,0,1
3949,3,male,20.4,3,4,68.65,C,8,0,0
3952,3,female,47.5,4,2,1.03,C,7,0,1
3958,2,female,43.2,1,0,4.17,C,2,0,0
3960,3,male,24.2,2,0,14.45,C,3,0,0
3962,3,female,10.7,0,4,9.27,C,5,0,0
3967,1,male,42.8,5,1,41.64,C,7,0,0
3969,3,male,22.4,3,4,44.42,C,8,0,0
3971,2,male,1.2,2,0,14.79,C,3,0,0
3980,3,female,50.7,5,1,7.83,C,7,0,1
3981,3,male,16.2,3,1,0.6,C,5,0,1
3984,3,male,47.8,0,1,12.36,C,2,0,1
3992,3,female,25.3,0,4,23.25,C,5,0,1
4000,2,male,26.7,0,2,67.63,C,3,0,0
4004,3,male,33.0,0,0,18.43,C,1,1,0
4018,2,female,0.0,2,3,2.69,C,6,0,0
4023,3,male,31.2,3,0,5.75,C,4,0,1
4038,3,male,38.1,4,2,5.6,C,7,0,1
4041,2,female,22.5,0,4,40.69,C,5,0,0
4056,3,male,12.5,1,2,45.36,C,4,0,1
4057,1,male,38.9,3,3,5.89,C,7,0,0
4064,1,male,8.0,2,0,127.33,C,3,0,1
4067,1,female,24.8,2,3,18.32,C,6,0,1
4070,1,female,12.5,0,1,13.99,C,2,0,0
4072,2,male,31.1,1,2,48.39,C,4,0,0
4076,3,male,31.5,4,3,11.72,C,8,0,0
4078,1,male,23.8,0,4,42.67,C,5,0,1
4080,3,female,10.5,2,0,26.68,C,3,0,1
4081,3,male,16.7,3,2,55.19,C,6,0,0
4091,3,male,27.1,1,1,5.25,C,3,0,0
4092,1,female,17.5,5,1,18.83,C,7,0,0
4098,1,female,35.1,5,1,25.02,C,7,0,0
4103,2,female,26.6,1,0,11.66,C,2,0,0
4104,3,male,25.3,1,4,2.14,C,6,0,0
4111,2,female,26.8,3,1,17.3,C,5,0,0
4115,3,male,23.0,5,0,26.4,C,6,0,0
4116,2,female,27.3,2,1,62.67,C,4,0,1
4123,3,male,46.2,5,3,33.01,C,9,0,1
4128,3,male,36.0,3,3,1.44,C,7,0,0
4131,3,male,12.8,3,3,9.38,C,7,0,0
4136,2,male,21.8,0,4,65.29,C,5,0,1
4137,1,male,40.7,0,3,17.82,C,4,0,0
4139,3,male,20.3,2,1,4.32,C,4,0,0
4146,2,female,10.6,4,0,1.49,C,5,0,0
4148,1,female,32.0,0,0,74.21,C,1,1,1
4154,3,male,33.0,3,4,17.64,C,8,0,0
4157,1,male,39.3,2,3,8.14,C,6,0,1
4171,3,male,19.5,0,2,38.24,C,3,0,1
4183,3,male,12.9,4,4,27.85,C,9,0,0
4189,3,female,18.6,3,0,95.66,C,4,0,1
4198,3,male,32.1,0,0,49.0,C,1,1,0
4203,1,male,26.1,3,1,0.56,C,5,0,1
4208,2,male,39.4,5,3,8.53,C,9,0,0
4216,3,male,24.9,0,3,135.91,C,4,0,0
4222,3,male,23.2,2,1,13.66,C,4,0,1
4228,1,male,31.8,0,4,55.72,C,5,0,0
4229,3,male,17.3,3,3,21.39,C,7,0,0
4231,1,male,38.6,4,0,57.46,C,5,0,0
4237,1,male,17.6,2,0,63.35,C,3,0,1
4243,3,male,19.3,5,0,23.63,C,6,0,0
4246,3,female,52.1,5,1,9.47,C,7,0,0
4247,1,male,47.2,1,4,21.09,C,6,0,0
4254,1,male,55.3,5,2,8.84,C,8,0,0
4262,1,male,1.2,0,3,88.6,C,4,0,0
4266,1,male,53.6,4,3,8.44,C,8,0,1
4270,3,male,44.1,5,4,20.64,C,10,0,1
4272,1,female,32.9,2,4,53.84,C,7,0,0
4274,2,male,23.8,3,3,14.73,C,7,0,0
4275,2,male,14.3,5,0,17.39,C,6,0,0
4277,3,male,7.0,5,4,42.22,C,10,0,0
4280,2,male,16.1,4,4,3.45,C,9,0,0
4282,3,female,19.0,2,1,11.0,C,4,0,0
4285,3,male,45.6,5,1,11.61,C,7,0,0
4286,3,female,22.9,2,3,11.88,C,6,0,1
4304,3,female,15.7,0,1,49.68,C,2,0,1
4305,3,male,44.9,0,4,25.12,C,5,0,0
4310,3,male,9.4,5,0,4.81,C,6,0,0
4325,3,male,22.9,4,4,63.59,C,9,0,1
4327,3,female,8.1,4,1,33.57,C,6,0,1
4334,3,male,40.6,4,0,116.37,C,5,0,0
4347,3,female,0.0,0,4,0.79,C,5,0,0
4348,3,male,35.3,2,2,85.01,C,5,0,1
4351,1,male,12.5,3,4,37.25,C,8,0,0
4359,1,male,34.0,4,0,87.74,C,5,0,0
4363,3,female,23.7,4,1,32.77,C,6,0,0
4366,3,male,47.1,4,3,5.76,C,8,0,0
4367,1,male,44.6,3,4,15.58,C,8,0,0
4374,3,male,35.0,2,4,72.78,C,7,0,0
4375,3,male,15.6,1,2,16.9,C,4,0,0
4376,3,male,17.1,0,3,43.33,C,4,0,0
4379,3,male,10.4,4,2,19.18,C,7,0,0
4387,3,male,37.7,0,0,47.91,C,1,1,0
4388,2,male,13.7,3,0,13.32,C,4,0,0
4391,3,female,42.2,1,1,29.46,C,3,0,0
4393,3,male,32.8,5,4,18.04,C,10,0,0
4400,3,male,11.0,3,3,34.03,C,7,0,0
4405,2,male,26.4,1,2,19.35,C,4,0,1
4407,2,female,22.5,0,4,69.61,C,5,0,0
4410,3,male,55.3,1,1,13.68,C,3,0,0
4416,2,male,41.7,5,2,3.34,C,8,0,0
4417,3,male,22.1,2,4,9.26,C,7,0,0
4419,3,male,20.7,3,3,21.51,C,7,0,0
4421,3,female,44.8,4,4,90.4,C,9,0,1
4425,3,male,32.0,2,4,6.07,C,7,0,0
4431,1,female,41.9,1,1,34.83,C,3,0,0
4433,2,male,21.5,3,0,77.06,C,4,0,1
4436,2,male,8.5,1,1,39.23,C,3,0,0
4440,3,male,22.2,4,4,1.77,C,9,0,1
4451,3,male,28.6,5,4,5.96,C,10,0,0
4453,2,male,31.4,4,3,10.86,C,8,0,1
4466,3,female,28.0,4,2,38.5,C,7,0,0
4480,2,male,31.1,0,1,10.25,C,2,0,0
4484,1,male,50.2,2,3,30.2,C,6,0,0
4486,3,male,35.4,5,2,16.21,C,8,0,0
4492,3,male,21.9,0,0,10.97,C,1,1,0
4493,2,male,30.3,4,4,26.37,C,9,0,1
4494,2,female,36.1,1,3,22.48,C,5,0,1
4507,3,female,29.6,1,3,63.25,C,5,0,0
4508,3,female,28.6,0,2,70.04,C,3,0,0
4511,2,male,36.4,2,0,35.13,C,3,0,0
4513,3,male,25.5,2,3,52.12,C,6,0,1
4514,3,female,28.3,5,0,17.19,C,6,0,0
4518,1,female,24.8,3,3,21.11,C,7,0,0
4519,3,male,37.5,4,1,32.74,C,6,0,0
4521,3,female,19.3,3,2,10.26,C,6,0,0
4523,2,male,24.8,5,0,57.28,C,6,0,0
4528,3,male,13.2,2,4,1.45,C,7,0,0
4529,3,male,9.2,3,3,16.27,C,7,0,0
4530,3,female,18.6,1,0,186.3,C,2,0,0
4542,1,female,17.4,0,1,11.49,C,2,0,0
4544,3,male,23.7,1,1,101.68,C,3,0,0
4545,1,female,16.4,4,3,85.27,C,8,0,1
4577,1,male,28.7,1,3,100.25,C,5,0,0
4580,3,female,38.1,5,1,13.89,C,7,0,1
4591,1,male,32.6,3,2,12.53,C,6,0,0
4599,3,female,31.4,5,2,21.78,C,8,0,0
4601,1,male,16.4,1,4,1.72,C,6,0,1
4604,3,male,49.6,5,4,23.99,C,10,0,1
4609,3,male,22.2,1,0,7.72,C,2,0,0
4620,3,male,51.8,2,2,33.4,C,5,0,1
4622,2,female,66.9,1,0,19.57,C,2,0,0
4626,1,male,31.2,5,0,15.39,C,6,0,0
4631,1,female,37.6,0,4,2.9,C,5,0,0
4638,2,male,39.0,5,3,12.82,C,9,0,1
4639,1,female,28.2,4,3,4.12,C,8,0,1
4643,3,female,3.4,3,4,13.35,C,8,0,0
4650,2,male,26.3,1,2,28.77,C,4,0,0
4655,3,female,20.9,0,4,0.53,C,5,0,0
4657,3,female,43.1,4,4,23.47,C,9,0,0
4675,2,male,20.1,1,2,37.95,C,4,0,1
4679,3,male,9.4,5,1,47.68,C,7,0,1
4685,3,male,25.3,2,3,8.16,C,6,0,0
4692,1,male,34.9,5,1,19.25,C,7,0,0
4693,2,female,29.0,4,2,53.3,C,7,0,0
4694,3,female,27.0,1,0,11.21,C,2,0,0
4698,2,female,26.0,5,2,21.3,C,8,0,0
4714,2,male,36.3,2,0,6.55,C,3,0,0
4723,2,male,14.2,3,0,74.89,C,4,0,0
4731,3,male,23.6,0,4,9.3,C,5,0,0
4734,2,male,31.6,5,0,31.34,C,6,0,0
4735,3,male,37.1,2,1,15.28,C,4,0,0
4745,3,male,42.9,0,3,7.07,C,4,0,0
4750,3,male,39.3,4,3,5.19,C,8,0,0
4752,1,male,23.0,1,3,5.54,C,5,0,1
4753,3,female,42.8,5,4,2.99,C,10,0,0
4755,2,female,26.8,2,3,4.85,C,6,0,1
4756,1,female,18.0,1,1,31.96,C,3,0,0
4771,3,male,21.7,4,2,52.98,C,7,0,0
4786,2,male,16.5,2,2,53.53,C,5,0,1
4789,3,male,31.5,1,2,20.09,C,4,0,0
4806,3,male,44.9,3,1,6.64,C,5,0,0
4807,1,male,43.3,5,3,1.12,C,9,0,1
4811,3,male,6.7,1,2,94.16,C,4,0,1
4825,3,female,37.7,2,1,14.03,C,4,0,0
4826,2,female,62.3,5,3,23.23,C,9,0,1
4827,2,male,30.9,0,3,7.08,C,4,0,0
4829,3,female,42.5,5,3,23.48,C,9,0,0
4842,3,female,32.3,4,2,45.67,C,7,0,0
4843,3,male,38.4,2,3,45.82,C,6,0,0
4845,1,female,0.8,0,0,4.55,C,1,1,0
4850,2,male,37.1,2,2,40.5,C,5,0,1
4858,3,male,21.3,5,4,48.05,C,10,0,1
4866,2,male,22.9,1,0,15.96,C,2,0,0
4873,2,female,19.0,4,0,19.53,C,5,0,0
4875,1,male,31.0,1,1,4.53,C,3,0,1
4886,3,female,17.5,0,3,8.26,C,4,0,0
4891,1,male,41.5,1,0,7.79,C,2,0,0
4894,1,female,13.2,5,1,1.4,C,7,0,0
4910,3,male,50.8,3,1,17.13,C,5,0,1
4915,3,male,16.5,2,2,23.1,C,5,0,1
4918,3,male,27.6,3,3,1.55,C,7,0,1
4924,1,male,20.8,4,2,13.95,C,7,0,0
4933,3,female,35.5,4,2,8.37,C,7,0,0
4934,3,female,29.4,3,3,50.22,C,7,0,0
4940,1,female,12.9,2,1,21.74,C,4,0,0
4941,3,male,65.0,0,2,70.63,C,3,0,0
4948,3,female,17.5,2,0,10.66,C,3,0,1
4954,1,female,21.1,5,2,23.43,C,8,0,0
4957,3,male,32.1,0,4,40.5,C,5,0,1
4972,3,male,29.4,2,0,10.7,C,3,0,0
4975,3,female,36.3,1,2,18.53,C,4,0,0
4980,3,male,39.7,4,4,40.7,C,9,0,1
4981,3,male,16.5,2,1,21.95,C,4,0,0
4990,3,male,19.0,3,2,19.88,C,6,0,1
4996,1,male,24.6,0,4,25.68,C,5,0,0
4997,2,male,42.7,5,0,8.48,C,6,0,0
4999,1,female,30.2,0,4,11.35,C,5,0,0
5000,3,male,47.6,5,1,17.84,C,7,0,0
5002,2,male,40.0,1,1,12.94,C,3,0,1
5021,2,female,11.0,1,0,29.53,C,2,0,0
5027,1,male,39.7,2,4,11.41,C,7,0,0
5032,3,male,40.5,1,2,7.71,C,4,0,0
5055,3,male,44.0,4,1,8.52,C,6,0,1
5059,3,male,56.5,0,2,5.89,C,3,0,0
5061,3,female,52.1,2,2,31.31,C,5,0,1
5077,2,male,36.0,2,2,1.24,C,5,0,0
5079,2,male,41.6,2,0,19.22,C,3,0,0
5084,1,male,36.8,4,0,47.21,C,5,0,0
5096,2,male,42.3,2,2,23.21,C,5,0,1
5098,3,male,56.7,1,1,72.29,C,3,0,0
5101,1,male,40.9,3,4,83.54,C,8,0,0
5108,3,female,27.8,1,2,19.63,C,4,0,1
5115,3,male,32.9,5,4,7.32,C,10,0,1
5128,2,male,39.3,2,4,4.89,C,7,0,0
5129,3,male,35.5,4,2,11.9,C,7,0,1
5130,2,female,24.4,1,2,0.72,C,4,0,0
5142,3,male,27.2,5,2,3.53,C,8,0,0
5154,2,male,32.8,2,1,5.05,C,4,0,1
5159,2,male,36.0,4,4,0.49,C,9,0,0
5163,3,male,27.2,4,3,18.84,C,8,0,0
5164,2,male,39.8,5,4,34.54,C,10,0,0
5170,3,male,30.0,4,4,20.33,C,9,0,0
5173,1,male,21.0,0,1,182.16,C,2,0,0
5178,2,male,9.6,0,1,39.62,C,2,0,0
5201,2,female,0.0,2,3,99.68,C,6,0,1
5209,1,male,24.3,0,0,5.1,C,1,1,0
5210,1,male,43.8,2,1,4.66,C,4,0,1
5231,2,male,17.0,3,4,62.88,C,8,0,0
5237,3,male,26.1,2,1,12.01,C,4,0,1
5243,3,female,32.6,0,2,13.77,C,3,0,1
5256,1,male,25.7,5,2,3.97,C,8,0,0
5262,3,male,13.5,4,2,41.31,C,7,0,0
5265,1,male,15.3,4,4,27.93,C,9,0,0
5268,3,male,17.5,2,4,51.9,C,7,0,1
5275,2,male,31.6,4,2,112.62,C,7,0,0
5276,2,male,23.4,2,3,4.89,C,6,0,0
5279,1,male,0.0,2,1,50.04,C,4,0,0
5281,3,male,37.6,5,4,3.22,C,10,0,0
5299,1,male,40.8,3,3,70.0,C,7,0,0
5312,2,male,27.9,5,0,14.97,C,6,0,1
5317,3,male,37.1,1,1,25.97,C,3,0,1
5321,3,male,0.0,5,0,76.74,C,6,0,0
5326,1,male,31.2,1,1,0.68,C,3,0,0
5327,3,female,56.7,2,2,10.09,C,5,0,0
5333,2,female,30.2,2,2,18.67,C,5,0,0
5338,3,male,38.4,2,4,17.82,C,7,0,1
5339,3,male,43.5,0,4,1.46,C,5,0,0
5340,3,male,36.1,3,1,15.16,C,5,0,1
5341,2,female,22.9,2,4,65.39,C,7,0,1
5342,2,male,19.7,4,1,48.65,C,6,0,0
5343,1,male,23.3,5,0,52.87,C,6,0,0
5345,3,female,16.8,3,3,7.54,C,7,0,0
5346,2,male,43.8,5,3,34.84,C,9,0,0
5349,3,male,9.4,3,2,40.69,C,6,0,1
5355,3,male,33.6,0,0,73.11,C,1,1,0
5357,3,female,34.0,0,1,17.76,C,2,0,1
5367,3,male,30.8,3,2,14.53,C,6,0,0
5368,1,male,23.6,0,2,3.09,C,3,0,1
5369,2,female,21.2,1,2,26.13,C,4,0,0
5375,3,female,43.5,4,2,51.23,C,7,0,1
5397,2,female,29.6,0,2,58.59,C,3,0,0
5400,3,male,33.7,1,2,4.11,C,4,0,0
5401,2,female,28.4,1,1,9.15,C,3,0,1
5406,3,male,51.6,2,4,1.72,C,7,0,1
5412,3,male,0.0,1,4,51.41,C,6,0,1
5416,3,male,26.7,2,0,49.19,C,3,0,0
5422,3,female,34.4,3,3,0.22,C,7,0,1
5423,3,male,24.7,2,0,8.54,C,3,0,0
5430,3,female,32.3,0,2,30.14,C,3,0,0
5440,1,female,42.7,1,1,141.98,C,3,0,0
5442,2,female,15.0,5,0,69.73,C,6,0,0
5445,3,female,41.4,5,0,32.09,C,6,0,0
5446,1,male,33.5,2,1,78.52,C,4,0,0
